Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.5973,0.39436,0.21698,0.12724,0.20581,0.46499,0.67966,0.73569,0.44785,0.26027,0.42725,0.64284,0.80188,0.47677,0.20628,0.13908
5 to 9,0.5426,0.88327,0.52843,0.21585,0.12629,0.1998,0.68788,1.01284,0.8183,0.49914,0.35013,0.6274,0.72379,0.6699,0.53777,0.18728
10 to 14,0.3056,0.5487,1.23029,0.51489,0.14059,0.08747,0.37783,0.81744,0.94372,0.66812,0.52269,0.38982,0.46002,0.55988,0.43245,0.27059
15 to 19,0.17779,0.25034,0.47074,1.13592,0.49022,0.17422,0.10966,0.39322,0.69145,0.89069,0.64647,0.53449,0.46159,0.31888,0.39324,0.25917
20 to 24,0.27563,0.10593,0.12089,0.30053,1.03046,0.37148,0.15436,0.09527,0.24135,0.52752,0.60343,0.45992,0.31756,0.27566,0.09079,0.07822
25 to 29,0.4249,0.30505,0.09654,0.11381,0.33642,0.82628,0.34118,0.11194,0.10432,0.1981,0.40969,0.55356,0.40034,0.26685,0.18736,0.05676
30 to 34,0.54811,0.53008,0.20194,0.06552,0.08362,0.24293,0.78925,0.24677,0.16823,0.08172,0.21078,0.43697,0.48295,0.41272,0.14587,0.0652
35 to 39,0.53803,0.60152,0.40416,0.22137,0.04012,0.05836,0.27006,0.83002,0.25774,0.15401,0.10049,0.16738,0.36809,0.44151,0.28495,0.1347
40 to 44,0.26844,0.50462,0.51544,0.38741,0.15471,0.0334,0.10635,0.22884,0.67377,0.20263,0.13743,0.08523,0.19471,0.35818,0.26642,0.13474
45 to 49,0.09693,0.19532,0.25442,0.44225,0.3857,0.10851,0.04005,0.06836,0.19428,0.5638,0.20878,0.17127,0.09327,0.12171,0.20279,0.1249
50 to 54,0.10143,0.08772,0.10431,0.24885,0.28052,0.23653,0.07611,0.05024,0.07268,0.19765,0.45138,0.24118,0.14544,0.11657,0.14025,0.14609
55 to 59,0.0799,0.08517,0.03798,0.06839,0.12682,0.15418,0.11322,0.04558,0.0195,0.05115,0.1673,0.38511,0.20186,0.13409,0.06714,0.05538
60 to 64,0.05931,0.05767,0.02699,0.03186,0.03129,0.07128,0.10952,0.08224,0.05526,0.02857,0.04259,0.13737,0.32976,0.12177,0.10161,0.02439
65 to 69,0.02504,0.02822,0.02417,0.01859,0.00851,0.01987,0.02498,0.04684,0.05504,0.02137,0.01674,0.05514,0.10592,0.23326,0.07939,0.03955
70 to 74,0.00921,0.01322,0.01902,0.00976,0.00812,0.00377,0.01325,0.02078,0.02156,0.01845,0.01712,0.01128,0.02973,0.06007,0.11332,0.03043
75+,0.01051,0.01139,0.01038,0.00851,0.00837,0.01011,0.00774,0.00701,0.01419,0.02719,0.03163,0.02241,0.00689,0.01255,0.05484,0.0254
