Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65285,0.24422,0.11079,0.05563,0.13717,0.45499,0.80115,0.84178,0.38298,0.23595,0.37732,0.74721,0.90825,0.59656,0.24786,0.14229
5 to 9,0.43584,0.70652,0.2963,0.09985,0.10247,0.21699,0.85743,1.12227,0.69595,0.47746,0.33601,0.75746,0.85558,0.8646,0.67759,0.18617
10 to 14,0.22631,0.34516,0.71552,0.21944,0.10386,0.09075,0.4205,0.84558,0.72305,0.58385,0.50085,0.45269,0.51335,0.68343,0.51914,0.25466
15 to 19,0.11291,0.13492,0.22045,0.55278,0.35503,0.17279,0.10293,0.35101,0.46365,0.74137,0.56311,0.55172,0.4493,0.33965,0.40658,0.20572
20 to 24,0.14935,0.05907,0.05461,0.13269,0.84225,0.37568,0.14977,0.0709,0.13839,0.41732,0.50458,0.47716,0.31592,0.26266,0.08644,0.05806
25 to 29,0.22875,0.1443,0.03747,0.0418,0.2091,0.98318,0.36547,0.08611,0.05654,0.1371,0.31308,0.58908,0.41985,0.27345,0.19426,0.04455
30 to 34,0.3912,0.28596,0.0809,0.02288,0.05407,0.25905,1.15207,0.25262,0.10454,0.05563,0.14923,0.45104,0.56755,0.49755,0.17327,0.0604
35 to 39,0.45996,0.36163,0.19628,0.08763,0.02392,0.0509,0.33638,1.03479,0.18984,0.11865,0.07546,0.15455,0.39666,0.50112,0.32462,0.11645
40 to 44,0.30338,0.41675,0.31298,0.17734,0.09882,0.03303,0.12501,0.2712,0.61722,0.1803,0.1205,0.08847,0.19152,0.39382,0.31352,0.12395
45 to 49,0.07726,0.14252,0.14628,0.23365,0.31699,0.13818,0.04091,0.06983,0.14754,0.62675,0.2064,0.21749,0.10529,0.12869,0.23604,0.12002
50 to 54,0.05896,0.05592,0.07275,0.14555,0.24968,0.33243,0.0864,0.0456,0.05623,0.1898,0.54431,0.3167,0.18343,0.148,0.17613,0.14334
55 to 59,0.04757,0.04504,0.02183,0.03612,0.12676,0.26219,0.17342,0.03914,0.01384,0.05129,0.17068,0.6462,0.28908,0.19736,0.08515,0.06192
60 to 64,0.04036,0.02908,0.01098,0.01249,0.02911,0.11555,0.19337,0.09695,0.0369,0.02538,0.04124,0.18771,0.63136,0.19323,0.1561,0.02802
65 to 69,0.02047,0.01629,0.01201,0.00739,0.00692,0.02966,0.04486,0.05741,0.03935,0.01724,0.01546,0.07857,0.16199,0.50092,0.13222,0.04423
70 to 74,0.00706,0.00741,0.01136,0.00473,0.00669,0.00568,0.02278,0.02383,0.01577,0.01581,0.0161,0.01441,0.04515,0.0975,0.25764,0.03085
75+,0.01113,0.00907,0.00833,0.00501,0.00829,0.01636,0.01693,0.01128,0.01478,0.03165,0.04015,0.04092,0.01545,0.02253,0.0922,0.04358
