Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.4413,0.07272,0.0242,0.01473,0.06756,0.23139,0.34524,0.14398,0.07981,0.02408,0.02271,0,0.00418,0.00401,0,0.02919
5 to 9,0.3428,0.44517,0.16716,0.07269,0.02717,0.08317,0.23025,0.18882,0.26983,0.02745,0.05229,0.01103,0.00506,0.01337,0.0419,0.0434
10 to 14,0.10763,0.31022,0.60062,0.17045,0.03779,0.02691,0.06383,0.23266,0.40864,0.12611,0.11491,0.00993,0,0.04367,0,0.02135
15 to 19,0.09456,0.16326,0.38562,0.51094,0.1658,0.0652,0.0033,0.23877,0.44466,0.41105,0.16681,0.04185,0.04743,0.00979,0.03524,0.01429
20 to 24,0.26298,0.03861,0.02672,0.17018,0.96539,0.22384,0.02495,0.01951,0.09993,0.26943,0.20564,0.10166,0.04718,0.01152,0,0
25 to 29,0.27482,0.18249,0.04044,0.02585,0.21838,0.41498,0.12971,0.01524,0.00558,0.05268,0.13483,0.13147,0.04428,0.02208,0.00807,0.02198
30 to 34,0.60597,0.39425,0.07421,0.01494,0.04731,0.11714,0.45817,0.15715,0.023,0.00679,0.06167,0.05088,0.07087,0.03467,0.09588,0.08858
35 to 39,0.45589,0.3945,0.27514,0.27486,0.01785,0.02168,0.20244,0.67711,0.08695,0.02424,0.0242,0.02332,0.08329,0.11253,0.20926,0.02842
40 to 44,0.22415,0.41494,0.65665,0.43156,0.16855,0.00842,0.05069,0.18583,0.68161,0.12235,0.09687,0.00244,0.03206,0.15483,0.04242,0.11821
45 to 49,0.06485,0.12156,0.21031,0.28143,0.29956,0.14347,0.00098,0.01578,0.14288,0.41473,0.1561,0.04518,0.0345,0.04774,0.08124,0
50 to 54,0.0584,0.09705,0.10952,0.11927,0.18768,0.18709,0.0897,0.01138,0.03634,0.16402,0.5029,0.15143,0.04887,0.01322,0,0.21366
55 to 59,0,0.02623,0.01765,0.04723,0.06021,0.08681,0.03109,0.00601,0.00085,0.01568,0.10513,0.47422,0.20491,0.03186,0.01383,0.05757
60 to 64,0.02807,0.00415,0,0.02053,0.01698,0.02415,0.04575,0.02096,0.01169,0.01097,0.01314,0.14261,0.54212,0.12569,0.02957,0.029
65 to 69,0.01047,0.00865,0.0216,0.00809,0.002,0.01049,0.01234,0.01811,0.03014,0.00479,0.00706,0.03621,0.16589,0.61288,0.28494,0.18697
70 to 74,0.00968,0.00563,0.00959,0.00516,0.00124,0.00096,0.00947,0.01429,0.00236,0.00217,0,0.00064,0,0.1189,0.5272,0.02843
75+,0.0029,0.00074,0.0035,0.00035,0.00709,0.01102,0.00264,0.00168,0,0.00475,0.00326,0.00147,0.00405,0.0076,0.07898,0.25968
