Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.32986,0.33233,0.20715,0.10111,0.17385,0.49849,0.64917,0.59517,0.34338,0.20865,0.4209,1.04388,1.65315,0.90991,0.42861,0.24074
5 to 9,0.48224,0.49705,0.43709,0.15688,0.09827,0.23222,0.75818,0.86926,0.58688,0.38157,0.3438,1.01298,1.5186,1.2869,1.13613,0.32399
10 to 14,0.32997,0.47813,0.71367,0.3184,0.10571,0.1018,0.48184,0.79866,0.68293,0.50136,0.50125,0.63447,0.96891,1.09016,0.91077,0.4763
15 to 19,0.21857,0.25465,0.39141,0.51882,0.31604,0.18801,0.13919,0.42631,0.55658,0.65692,0.60259,0.86008,0.97062,0.6204,0.83847,0.45607
20 to 24,0.36348,0.11891,0.11982,0.19657,0.45342,0.36655,0.18553,0.10567,0.21318,0.41211,0.56567,0.73227,0.66289,0.53731,0.19115,0.13932
25 to 29,0.46761,0.34965,0.10485,0.0849,0.23161,0.53903,0.37556,0.11733,0.0903,0.16635,0.40057,0.88519,0.83238,0.51547,0.39877,0.09988
30 to 34,0.45533,0.48796,0.21599,0.05311,0.06365,0.22539,0.52234,0.22803,0.13921,0.0675,0.21821,0.72086,1.00101,0.79619,0.31415,0.11648
35 to 39,0.3688,0.43167,0.33281,0.16376,0.034,0.06319,0.25935,0.46682,0.19267,0.12117,0.10078,0.28615,0.79857,0.87566,0.61277,0.23938
40 to 44,0.19703,0.31195,0.31672,0.21995,0.10413,0.03704,0.1141,0.18919,0.31653,0.14664,0.1323,0.13783,0.41783,0.71029,0.58765,0.24502
45 to 49,0.10144,0.14943,0.17124,0.20937,0.19469,0.10353,0.05069,0.06676,0.14162,0.27861,0.19188,0.27342,0.20305,0.24463,0.48978,0.2343
50 to 54,0.11384,0.08986,0.07885,0.12354,0.13506,0.18771,0.09531,0.05602,0.06027,0.14882,0.28302,0.38267,0.3114,0.22959,0.32032,0.26871
55 to 59,0.09965,0.09791,0.03867,0.04342,0.06871,0.11331,0.11832,0.05634,0.01711,0.04094,0.16026,0.4092,0.40857,0.25839,0.14732,0.09913
60 to 64,0.06454,0.06939,0.02951,0.02424,0.02013,0.05823,0.10424,0.08968,0.05085,0.02493,0.04308,0.21288,0.43438,0.23495,0.21898,0.04322
65 to 69,0.02806,0.03141,0.02646,0.01425,0.00681,0.01863,0.02509,0.05001,0.0497,0.01899,0.01696,0.08801,0.21432,0.29,0.16681,0.07223
70 to 74,0.01102,0.01616,0.01931,0.00818,0.00568,0.00387,0.01491,0.02296,0.02062,0.01946,0.01951,0.01984,0.06391,0.11746,0.15856,0.05799
75+,0.00885,0.00955,0.00793,0.00529,0.00498,0.00696,0.00632,0.00649,0.01185,0.02302,0.02989,0.03187,0.01246,0.02448,0.11816,0.03149
