Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.17112,0.46047,0.37921,0.21929,0.32826,0.55691,0.53774,0.47383,0.3553,0.21163,0.31758,0.42202,0.46645,0.26704,0.19459,0.17461
5 to 9,0.7122,0.42334,0.81969,0.40329,0.21844,0.3069,0.75658,0.79504,0.69363,0.40833,0.38748,0.55547,0.59048,0.59037,0.60751,0.39023
10 to 14,0.55616,0.75844,0.64987,0.613,0.21315,0.13969,0.52187,0.73674,0.71159,0.54384,0.57647,0.36634,0.40355,0.5518,0.50904,0.57311
15 to 19,0.31454,0.41093,0.54869,0.5276,0.45678,0.21045,0.14383,0.3781,0.57007,0.5877,0.55333,0.417,0.35344,0.22026,0.37796,0.51789
20 to 24,0.45505,0.17313,0.18317,0.29967,0.34897,0.37189,0.17361,0.10204,0.20772,0.32752,0.40895,0.32389,0.25218,0.23971,0.09587,0.1981
25 to 29,0.49161,0.41701,0.15734,0.14458,0.32983,0.23466,0.28763,0.09343,0.07928,0.09527,0.17434,0.23021,0.15453,0.11839,0.11877,0.06933
30 to 34,0.45495,0.53315,0.3139,0.11241,0.11637,0.21741,0.16094,0.21962,0.13267,0.06139,0.11379,0.18026,0.26086,0.15061,0.0786,0.11398
35 to 39,0.29381,0.35986,0.32521,0.23137,0.05876,0.06104,0.20391,0.14328,0.16048,0.10851,0.04435,0.09322,0.10813,0.14749,0.14114,0.17178
40 to 44,0.14718,0.22902,0.2034,0.19501,0.09458,0.02694,0.06321,0.09921,0.08815,0.11622,0.11489,0.03857,0.07839,0.14567,0.14301,0.13025
45 to 49,0.07197,0.09792,0.10828,0.12629,0.09473,0.03358,0.02382,0.03449,0.08951,0.06125,0.1218,0.11232,0.04822,0.03395,0.15578,0.05388
50 to 54,0.07889,0.0989,0.08862,0.12471,0.08482,0.0548,0.03064,0.0195,0.05951,0.1227,0.06614,0.19845,0.10304,0.05735,0.10558,0.12259
55 to 59,0.06533,0.08608,0.04178,0.04688,0.0513,0.03088,0.02556,0.02166,0.00907,0.03593,0.12775,0.05835,0.10626,0.07972,0.03535,0.07978
60 to 64,0.03219,0.04876,0.02556,0.02534,0.01762,0.0142,0.02591,0.01441,0.01894,0.01431,0.02546,0.06227,0.05818,0.0896,0.06309,0.04289
65 to 69,0.01693,0.02868,0.02922,0.01433,0.00875,0.00699,0.0051,0.0102,0.01886,0.00629,0.00778,0.03106,0.07825,0.05218,0.10364,0.07153
70 to 74,0.00577,0.00901,0.01169,0.00575,0.00383,0.00105,0.00228,0.00364,0.00508,0.00768,0.00675,0.00328,0.01098,0.04424,0.02046,0.00828
75+,0.00339,0.00598,0.00532,0.00409,0.00421,0.00179,0.0018,0.0017,0.00306,0.00282,0.00623,0.00821,0.00392,0.00769,0.008,0
