Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.54294,0.70506,0.45828,0.24046,0.32295,0.69915,0.79108,0.81258,0.56797,0.34318,0.49825,0.67012,0.80476,0.54413,0.32146,0.26843
5 to 9,1.10226,0.76723,0.86477,0.38049,0.2149,0.33634,0.89433,1.09369,0.90184,0.60378,0.4159,0.65748,0.74458,0.76298,0.83713,0.35736
10 to 14,0.77372,0.93274,0.97025,0.5984,0.21645,0.16931,0.5733,0.9109,0.88687,0.68835,0.56533,0.39744,0.45487,0.62902,0.62457,0.50717
15 to 19,0.49715,0.55796,0.68369,0.72755,0.52783,0.31774,0.20296,0.51537,0.68677,0.8139,0.62,0.52044,0.46023,0.35594,0.56343,0.47664
20 to 24,0.68106,0.24268,0.23648,0.35504,0.51344,0.49398,0.27352,0.16117,0.27646,0.47107,0.52165,0.41216,0.29595,0.30399,0.12679,0.14399
25 to 29,0.85292,0.59091,0.20387,0.18952,0.3828,0.45741,0.45404,0.18218,0.15398,0.21694,0.3633,0.45827,0.33918,0.26542,0.25571,0.10293
30 to 34,0.77749,0.72704,0.32049,0.10823,0.12557,0.2823,0.3527,0.27094,0.22171,0.11077,0.21855,0.36131,0.38562,0.40394,0.19559,0.11988
35 to 39,0.61837,0.6221,0.44351,0.24825,0.06578,0.1001,0.27684,0.31789,0.24506,0.18248,0.11475,0.15886,0.30703,0.4057,0.37077,0.22837
40 to 44,0.33955,0.46162,0.39617,0.27777,0.12771,0.05411,0.14017,0.19519,0.22412,0.1558,0.13417,0.08358,0.16918,0.33645,0.31546,0.22879
45 to 49,0.17923,0.22951,0.22332,0.25444,0.19752,0.10274,0.06581,0.08412,0.14699,0.18047,0.15046,0.14561,0.09118,0.11967,0.24968,0.19615
50 to 54,0.20239,0.15384,0.12157,0.17623,0.14921,0.17031,0.09728,0.07339,0.08207,0.15412,0.13571,0.17643,0.13217,0.12283,0.19008,0.24485
55 to 59,0.19002,0.16733,0.06306,0.07032,0.08943,0.10384,0.10349,0.06214,0.0259,0.05142,0.12678,0.10281,0.12813,0.11925,0.08948,0.08688
60 to 64,0.12462,0.12462,0.04956,0.04475,0.03075,0.06021,0.09337,0.08967,0.06739,0.03642,0.04334,0.08897,0.08102,0.09197,0.12721,0.04014
65 to 69,0.06115,0.06043,0.04706,0.02634,0.01257,0.02301,0.02674,0.05101,0.06204,0.02516,0.01865,0.04466,0.06664,0.0704,0.07944,0.06399
70 to 74,0.02242,0.02786,0.02892,0.01309,0.00788,0.0045,0.01486,0.02331,0.02147,0.01835,0.01752,0.01064,0.02362,0.04403,0.0444,0.04475
75+,0.01438,0.01415,0.01056,0.00703,0.0056,0.00634,0.00577,0.00629,0.0124,0.01908,0.02063,0.01302,0.00419,0.00977,0.04966,0.01379
