,0-4yrs,5-9yrs,10-14yrs,15-19yrs,20-24yrs,25-29yrs,30-34yrs,35-39yrs,40-44yrs,45-49yrs,50-54yrs,55-59yrs,60-64yrs,65-69yrs,70-74yrs,75+yrs
921,0.11466958833451356,0.11263716657727027,0.10839676144014325,0.12839595689669434,0.17608367649548232,0.20304494919558433,0.2035005915857328,0.1961026241761163,0.1841589015436073,0.17099373991558764,0.15566475914082747,0.13498847242717968,0.10840122421707374,0.08616854488724966,0.06929516207941333,0.07494976546285718
922,0.11360724182493291,0.11322408952197804,0.10972743139097929,0.13032493871380219,0.17769015286507234,0.2074022404946163,0.20968967883618866,0.20382422961407087,0.19279778358323288,0.1787167381477072,0.16267714669641822,0.13977911445547062,0.1115517562204624,0.0873425861135522,0.06969938778073725,0.07441829714834114
923,0.11007031131930083,0.11191039407864269,0.10946561969534432,0.13051789320086624,0.17666957688461235,0.20980250200234504,0.2146973265317667,0.21113255212713966,0.20163685742013676,0.1864900504227478,0.16974701057595457,0.14410475785678858,0.1140478506462281,0.08744592919512481,0.06902888397355156,0.0723468482560524
924,0.10436182141582963,0.108882842901638,0.1077540806772248,0.12914201005301607,0.17333601257530923,0.21053618171313815,0.2187597368051724,0.21819856893767614,0.21080749311343944,0.1944530143039052,0.17700210508015093,0.1481130051895637,0.11602178571069187,0.08662249198041902,0.06742116696281032,0.06893146697637624
925,0.09729690069006024,0.10483055817190186,0.10520149976379603,0.12690058765101192,0.1687319080133664,0.21063900096187435,0.2227928366322942,0.2257867847216549,0.22093766138777937,0.20321353343069046,0.18499721690996093,0.15236732289479807,0.1179669949946722,0.08534893835592884,0.06529508938164343,0.06469184365078563
926,0.08250096491527918,0.09347154736324269,0.09576306948809434,0.11663484569182003,0.1530435294114625,0.19876239712101956,0.2153981793239755,0.22289309667146182,0.2216830291612228,0.20317570277983674,0.18499214346063905,0.14929418691356894,0.1137998302513706,0.07879908939014513,0.0587763585495996,0.055455675532521856
927,0.06854141149884795,0.08304903726693372,0.0873017815008674,0.10762723934013252,0.13910441676671326,0.1894502343075796,0.21096597288784633,0.22320743424674966,0.22576466872752526,0.20618375164962036,0.18776576217291968,0.14836114632474562,0.11118303487853406,0.0731925509048535,0.05292284052746104,0.046801310439974486
928,0.0570478133759715,0.07407731250718338,0.07978842560732703,0.09962763295291868,0.12733020690731678,0.1816753583707558,0.20737325638285956,0.22360970142341735,0.2294119657765147,0.20890444879143746,0.19030750343080985,0.1477575066338334,0.10909071376833472,0.06852239927064627,0.04806522101731251,0.039695667475801395
929,0.04884321543733604,0.0676636975241556,0.0744773907777321,0.09415682498523584,0.11946332087720586,0.17757352494593956,0.2068477538016761,0.22637683991264826,0.23486238228780312,0.21343296766369235,0.19448834436832385,0.14896947810494712,0.10863906264387627,0.065574274710804,0.044784444760260556,0.03467658665526991
930,0.04276389395125842,0.0627586754103829,0.07039196857788609,0.09005809751867234,0.11383645776964256,0.17525487070931586,0.207522000659383,0.22974117932183244,0.24046869941180862,0.21823131906456134,0.19890511298070074,0.15075644946070912,0.10882196346972657,0.06352469991893527,0.04240378499018301,0.030980555521728497
931,0.03857127848582463,0.059218764785151326,0.06741828160803566,0.0871932330157575,0.11018731810249197,0.17444345247648943,0.20914182739818443,0.23348336743714931,0.24602854492556098,0.22310081262944795,0.20337729193057288,0.15294840608450297,0.10950205675549439,0.06224910525454926,0.040809713611769736,0.02845086603376298
932,0.03565826802106236,0.05646876232111099,0.06500859574569517,0.08491095740486442,0.10760768226224318,0.17411548438935093,0.21069976228409765,0.2366492938667193,0.25065364733104695,0.2272078376677931,0.20714802094586357,0.154883646430205,0.11014979421431244,0.06131962755720873,0.039653002244114485,0.026695148453579724
933,0.03339700241633027,0.05401053185688909,0.06272985877596479,0.082711932053026,0.10532730764438725,0.17350821050628643,0.21152301067512067,0.23868121658755723,0.2538823149437316,0.23010661440776353,0.20981203032758344,0.15614987281893328,0.11040763709823612,0.06039020166883396,0.03862440725311193,0.02531447105013131
