AF,urban,school,0 to 4,0 to 4,0.33093
AF,urban,school,5 to 9,0 to 4,0.17359
AF,urban,school,10 to 14,0 to 4,0.00146
AF,urban,school,15 to 19,0 to 4,0.0049
AF,urban,school,20 to 24,0 to 4,0.00333
AF,urban,school,25 to 29,0 to 4,0.00167
AF,urban,school,30 to 34,0 to 4,0.0046
AF,urban,school,35 to 39,0 to 4,0.00788
AF,urban,school,40 to 44,0 to 4,0.00332
AF,urban,school,45 to 49,0 to 4,0.02745
AF,urban,school,50 to 54,0 to 4,0.00934
AF,urban,school,55 to 59,0 to 4,0.03124
AF,urban,school,60 to 64,0 to 4,0.01519
AF,urban,school,65 to 69,0 to 4,0.00051
AF,urban,school,70 to 74,0 to 4,0
AF,urban,school,75+,0 to 4,0
AF,urban,school,0 to 4,5 to 9,0.13873
AF,urban,school,5 to 9,5 to 9,4.20931
AF,urban,school,10 to 14,5 to 9,0.9211
AF,urban,school,15 to 19,5 to 9,0.02127
AF,urban,school,20 to 24,5 to 9,0.00512
AF,urban,school,25 to 29,5 to 9,0.00666
AF,urban,school,30 to 34,5 to 9,0.04455
AF,urban,school,35 to 39,5 to 9,0.02708
AF,urban,school,40 to 44,5 to 9,0.02417
AF,urban,school,45 to 49,5 to 9,0.05313
AF,urban,school,50 to 54,5 to 9,0.13661
AF,urban,school,55 to 59,5 to 9,0.13958
AF,urban,school,60 to 64,5 to 9,0.02858
AF,urban,school,65 to 69,5 to 9,0.01188
AF,urban,school,70 to 74,5 to 9,0
AF,urban,school,75+,5 to 9,0.00422
AF,urban,school,0 to 4,10 to 14,0.02525
AF,urban,school,5 to 9,10 to 14,0.23725
AF,urban,school,10 to 14,10 to 14,5.41608
AF,urban,school,15 to 19,10 to 14,0.90655
AF,urban,school,20 to 24,10 to 14,0.00206
AF,urban,school,25 to 29,10 to 14,0.00212
AF,urban,school,30 to 34,10 to 14,0.02983
AF,urban,school,35 to 39,10 to 14,0.02008
AF,urban,school,40 to 44,10 to 14,0.01942
AF,urban,school,45 to 49,10 to 14,0.03481
AF,urban,school,50 to 54,10 to 14,0.1728
AF,urban,school,55 to 59,10 to 14,0.12216
AF,urban,school,60 to 64,10 to 14,0.01469
AF,urban,school,65 to 69,10 to 14,0.00462
AF,urban,school,70 to 74,10 to 14,0
AF,urban,school,75+,10 to 14,0
AF,urban,school,0 to 4,15 to 19,0.01527
AF,urban,school,5 to 9,15 to 19,0.01414
AF,urban,school,10 to 14,15 to 19,0.09046
AF,urban,school,15 to 19,15 to 19,1.69041
AF,urban,school,20 to 24,15 to 19,0.10543
AF,urban,school,25 to 29,15 to 19,0.00848
