AF,urban,others,0 to 4,0 to 4,1.62153
AF,urban,others,5 to 9,0 to 4,0.77168
AF,urban,others,10 to 14,0 to 4,0.25751
AF,urban,others,15 to 19,0 to 4,0.133
AF,urban,others,20 to 24,0 to 4,0.1414
AF,urban,others,25 to 29,0 to 4,0.18216
AF,urban,others,30 to 34,0 to 4,0.14602
AF,urban,others,35 to 39,0 to 4,0.10921
AF,urban,others,40 to 44,0 to 4,0.06665
AF,urban,others,45 to 49,0 to 4,0.01561
AF,urban,others,50 to 54,0 to 4,0.01791
AF,urban,others,55 to 59,0 to 4,0.02108
AF,urban,others,60 to 64,0 to 4,0.01409
AF,urban,others,65 to 69,0 to 4,0.01146
AF,urban,others,70 to 74,0 to 4,0.00388
AF,urban,others,75+,0 to 4,0.00436
AF,urban,others,0 to 4,5 to 9,0.71062
AF,urban,others,5 to 9,5 to 9,2.94254
AF,urban,others,10 to 14,5 to 9,1.38596
AF,urban,others,15 to 19,5 to 9,0.42387
AF,urban,others,20 to 24,5 to 9,0.18233
AF,urban,others,25 to 29,5 to 9,0.09587
AF,urban,others,30 to 34,5 to 9,0.10507
AF,urban,others,35 to 39,5 to 9,0.13032
AF,urban,others,40 to 44,5 to 9,0.08756
AF,urban,others,45 to 49,5 to 9,0.02598
AF,urban,others,50 to 54,5 to 9,0.03403
AF,urban,others,55 to 59,5 to 9,0.01899
AF,urban,others,60 to 64,5 to 9,0.0156
AF,urban,others,65 to 69,5 to 9,0.01534
AF,urban,others,70 to 74,5 to 9,0.00832
AF,urban,others,75+,5 to 9,0.00449
AF,urban,others,0 to 4,10 to 14,0.37251
AF,urban,others,5 to 9,10 to 14,1.10468
AF,urban,others,10 to 14,10 to 14,5.02192
AF,urban,others,15 to 19,10 to 14,2.02032
AF,urban,others,20 to 24,10 to 14,0.27846
AF,urban,others,25 to 29,10 to 14,0.08841
AF,urban,others,30 to 34,10 to 14,0.16349
AF,urban,others,35 to 39,10 to 14,0.10056
AF,urban,others,40 to 44,10 to 14,0.14053
AF,urban,others,45 to 49,10 to 14,0.03467
AF,urban,others,50 to 54,10 to 14,0.03958
AF,urban,others,55 to 59,10 to 14,0.02093
AF,urban,others,60 to 64,10 to 14,0.01375
AF,urban,others,65 to 69,10 to 14,0.00998
AF,urban,others,70 to 74,10 to 14,0.01228
AF,urban,others,75+,10 to 14,0.00679
AF,urban,others,0 to 4,15 to 19,0.2903
AF,urban,others,5 to 9,15 to 19,0.32328
AF,urban,others,10 to 14,15 to 19,0.82811
AF,urban,others,15 to 19,15 to 19,6.39206
AF,urban,others,20 to 24,15 to 19,1.8918
AF,urban,others,25 to 29,15 to 19,0.36463
AF,urban,others,30 to 34,15 to 19,0.13749
AF,urban,others,35 to 39,15 to 19,0.07852
AF,urban,others,40 to 44,15 to 19,0.09521
AF,urban,others,45 to 49,15 to 19,0.06974
AF,urban,others,50 to 54,15 to 19,0.06205
AF,urban,others,55 to 59,15 to 19,0.02619
AF,urban,others,60 to 64,15 to 19,0.02305
AF,urban,others,65 to 69,15 to 19,0.01108
AF,urban,others,70 to 74,15 to 19,0.02418
AF,urban,others,75+,15 to 19,0.00396
AF,urban,others,0 to 4,20 to 24,0.50626
AF,urban,others,5 to 9,20 to 24,0.28244
AF,urban,others,10 to 14,20 to 24,0.56503
AF,urban,others,15 to 19,20 to 24,1.59636
AF,urban,others,20 to 24,20 to 24,3.15599
AF,urban,others,25 to 29,20 to 24,1.05084
AF,urban,others,30 to 34,20 to 24,0.37552
AF,urban,others,35 to 39,20 to 24,0.19296
AF,urban,others,40 to 44,20 to 24,0.1763
AF,urban,others,45 to 49,20 to 24,0.0989
AF,urban,others,50 to 54,20 to 24,0.1169
AF,urban,others,55 to 59,20 to 24,0.06767
AF,urban,others,60 to 64,20 to 24,0.05011
AF,urban,others,65 to 69,20 to 24,0.03338
AF,urban,others,70 to 74,20 to 24,0.02313
AF,urban,others,75+,20 to 24,0.00893
AF,urban,others,0 to 4,25 to 29,0.82241
AF,urban,others,5 to 9,25 to 29,0.59624
AF,urban,others,10 to 14,25 to 29,0.5083
AF,urban,others,15 to 19,25 to 29,0.79423
AF,urban,others,20 to 24,25 to 29,1.32704
AF,urban,others,25 to 29,25 to 29,1.42643
AF,urban,others,30 to 34,25 to 29,0.58727
AF,urban,others,35 to 39,25 to 29,0.36026
AF,urban,others,40 to 44,25 to 29,0.22518
AF,urban,others,45 to 49,25 to 29,0.13059
AF,urban,others,50 to 54,25 to 29,0.15785
AF,urban,others,55 to 59,25 to 29,0.12134
AF,urban,others,60 to 64,25 to 29,0.08203
AF,urban,others,65 to 69,25 to 29,0.05546
AF,urban,others,70 to 74,25 to 29,0.03587
AF,urban,others,75+,25 to 29,0.01269
AF,urban,others,0 to 4,30 to 34,1.02425
AF,urban,others,5 to 9,30 to 34,0.78448
AF,urban,others,10 to 14,30 to 34,0.63233
AF,urban,others,15 to 19,30 to 34,0.54206
AF,urban,others,20 to 24,30 to 34,0.84746
AF,urban,others,25 to 29,30 to 34,0.87409
AF,urban,others,30 to 34,30 to 34,0.79374
