Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07049,0.02454,0.00022,0.00083,0.0016,0.00142,0.00295,0.00501,0.00167,0.01408,0.00376,0.01336,0.00786,0.00035,0,0
5 to 9,0.01961,1.37956,0.33669,0.00618,0.00226,0.00474,0.02185,0.01288,0.00937,0.02167,0.0417,0.04626,0.01207,0.00704,0,0.00422
10 to 14,0.00382,0.08673,2.20933,0.29224,0.00098,0.00154,0.01533,0.01,0.00799,0.01511,0.05635,0.04324,0.00661,0.00288,0,0
15 to 19,0.00259,0.00411,0.02916,0.45484,0.04964,0.0067,0.00704,0.00369,0.02116,0.035,0.03797,0.03106,0.02016,0,0.00152,0.00424
20 to 24,0.00119,0.00283,0.00197,0.00485,0.03505,0.01914,0.00369,0.00147,0.00074,0.00054,0.00059,0.00076,0.00195,0.00037,0,0
25 to 29,0.00441,0.0034,0.00275,0.00262,0.00346,0.01078,0.00603,0.00394,0.00202,0.00253,0.00138,0.006,0.00024,0.00034,0,0.00152
30 to 34,0.00836,0.00612,0.00395,0.00354,0.00245,0.00193,0.00566,0.00567,0.00206,0.00509,0.00403,0.00244,0.00226,0.00225,0,0
35 to 39,0.00622,0.00578,0.00627,0.00501,0.00304,0.00259,0.00398,0.0043,0.00283,0.00446,0.00403,0.00414,0.00634,0.00099,0.00152,0
40 to 44,0.00301,0.00707,0.00839,0.00488,0.00204,0.00314,0.00448,0.00494,0.00633,0.00435,0.00526,0.00546,0.00145,0.00102,0.00157,0
45 to 49,0.00358,0.00517,0.00675,0.00584,0.00252,0.00278,0.00235,0.00239,0.00228,0.00265,0.00728,0.004,0.00232,0.00164,0.00423,0
50 to 54,0.00206,0.00509,0.00556,0.00367,0.00145,0.00078,0.00207,0.00038,0.00276,0.00352,0.00398,0.00375,0.00193,0.00038,0.00704,0
55 to 59,0.00161,0.00188,0.00332,0.00259,0.00116,0.00144,0.00036,0.00101,0.00087,0.00183,0.00238,0.00462,0.00106,0.00297,0.00429,0
60 to 64,0.00028,0.00097,0.00111,0.00079,0.00011,0.00059,0.00079,8.00E-05,0.00087,0.00053,0.00079,0.00164,0.00398,0.00165,0.00155,0
65 to 69,0.00016,0.00036,2.00E-04,0.00021,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00225,0.00356,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
