Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.74763,0.32228,0.00261,0.01451,0.00951,0.00198,0.00455,0.00782,0.00281,0.02322,0.00702,0.02198,0.00902,0.00035,0,0
5 to 9,0.25756,5.97631,1.25571,0.04977,0.01435,0.00834,0.036,0.02199,0.01496,0.03296,0.07207,0.06621,0.00948,0.00458,0,0.00422
10 to 14,0.04504,0.32345,7.08998,2.03724,0.00555,0.00259,0.0235,0.01589,0.01169,0.02102,0.08849,0.05638,0.0048,0.00178,0,0
15 to 19,0.04525,0.0331,0.20329,6.4558,0.43712,0.01253,0.01397,0.00753,0.04385,0.06976,0.08794,0.0597,0.02134,0,0.00152,0.00424
20 to 24,0.00708,0.01795,0.0112,0.04274,0.12253,0.02289,0.00463,0.00186,0.00097,7.00E-04,0.00082,0.00098,0.002,0.00036,0,0
25 to 29,0.00613,0.00598,0.00462,0.0049,0.00413,0.01093,0.00613,0.00401,0.00205,0.00257,0.00141,0.00609,0.00023,0.00034,0,0.00152
30 to 34,0.01291,0.01008,0.00605,0.00702,0.00307,0.00196,0.00574,0.00575,0.00208,0.00513,0.00409,0.00244,0.0022,0.0022,0,0
35 to 39,0.00972,0.00986,0.00997,0.0102,0.00385,0.00263,0.00404,0.00437,0.00286,0.00451,0.00411,0.00416,0.0062,0.00097,0.00152,0
40 to 44,0.00505,0.0113,0.01227,0.01011,0.00266,0.0032,0.00452,0.005,0.00635,0.00434,0.0053,0.00541,0.00139,0.00098,0.00157,0
45 to 49,0.0059,0.00786,0.0094,0.01163,0.00326,0.00282,0.00237,0.00241,0.00228,0.00263,0.00729,0.00394,0.00222,0.00158,0.00423,0
50 to 54,0.00385,0.00879,0.00873,0.00849,0.00202,8.00E-04,0.0021,0.00039,0.00278,0.00353,0.00404,0.00372,0.00183,0.00036,0.00704,0
55 to 59,0.00265,0.00268,0.00432,0.00498,0.00149,0.00146,0.00036,0.00101,0.00086,0.0018,0.00237,0.00452,0.00101,0.00284,0.00429,0
60 to 64,0.00032,0.00076,0.00081,0.00084,0.00011,0.00059,0.00077,8.00E-05,0.00083,0.00051,0.00075,0.00155,0.00374,0.00158,0.00155,0
65 to 69,0.00016,0.00023,0.00012,0.00017,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00216,0.00345,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
