Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.78338,0.34904,0.00265,0.01342,0.01425,0.00186,0.00455,0.00784,0.00299,0.02498,0.00883,0.02475,0.01113,0.00041,0,0
5 to 9,0.27895,6.68773,1.31867,0.04738,0.02295,0.00755,0.03681,0.02254,0.01689,0.03769,0.10159,0.08099,0.01429,0.00658,0,0.00422
10 to 14,0.04584,0.33966,6.98785,1.8203,0.00834,0.00229,0.02309,0.01565,0.01259,0.02292,0.11805,0.06565,0.00691,0.00246,0,0
15 to 19,0.04184,0.03151,0.18164,5.23057,0.59664,0.01058,0.01294,0.00698,0.04407,0.07105,0.10831,0.06472,0.02894,0,0.00152,0.00424
20 to 24,0.0106,0.0287,0.01682,0.05834,0.25056,0.02372,0.00522,0.0021,0.00118,0.00086,0.00119,0.00125,0.00252,0.00041,0,0
25 to 29,0.00576,0.00542,0.00407,0.00414,0.00428,0.01086,0.0061,0.00398,0.00205,0.00256,0.00142,0.00609,0.00024,0.00034,0,0.00152
30 to 34,0.01293,0.01031,0.00595,0.0065,0.00346,0.00195,0.00573,0.00575,0.00209,0.00515,0.00419,0.00247,0.00223,0.00222,0,0
35 to 39,0.00975,0.01011,0.00982,0.00946,0.00435,0.00262,0.00404,0.00436,0.00288,0.00453,0.00421,0.00421,0.00629,0.00097,0.00152,0
40 to 44,0.00539,0.01275,0.01321,0.01017,0.00325,0.00319,0.00454,0.00503,0.00644,0.00441,0.00555,0.00553,0.00142,0.00099,0.00157,0
45 to 49,0.00635,0.00899,0.01025,0.01185,0.00399,0.00281,0.00238,0.00242,0.00232,0.00267,0.00764,0.00404,0.00227,0.0016,0.00423,0
50 to 54,0.00484,0.01239,0.01164,0.01046,0.00294,8.00E-04,0.00215,4.00E-04,0.00291,0.0037,0.00447,0.00395,0.00192,0.00037,0.00704,0
55 to 59,0.00299,0.00328,0.00503,0.0054,0.0019,0.00146,0.00036,0.00102,0.00088,0.00185,0.00251,0.00466,0.00104,0.00289,0.00429,0
60 to 64,0.00039,0.00114,0.00116,0.00114,0.00014,6.00E-04,0.00078,8.00E-05,0.00085,0.00052,0.00078,0.00159,0.00382,0.00159,0.00155,0
65 to 69,0.00019,0.00034,0.00017,0.00023,0.00026,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00218,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
