Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.11787,0.08536,0.00058,0.00184,0.00217,0.00143,0.00299,0.00509,0.0018,0.01504,0.00394,0.0139,0.0081,0.00036,0,0
5 to 9,0.06822,4.40489,0.74866,0.01494,0.00464,0.00459,0.02019,0.01217,0.01087,0.02386,0.04122,0.04422,0.0112,0.00664,0,0.00422
10 to 14,0.00995,0.19284,3.42411,0.49853,0.00152,0.00141,0.0125,0.00835,0.00761,0.01366,0.04574,0.0341,0.00512,0.00235,0,0
15 to 19,0.00574,0.00993,0.04975,0.82408,0.0735,0.00647,0.00643,0.00342,0.02136,0.0342,0.03465,0.02782,0.01786,0,0.00152,0.00424
20 to 24,0.00161,0.00581,0.00307,0.00719,0.04043,0.01902,0.00362,0.00144,0.00075,0.00054,0.00058,0.00074,0.00189,0.00036,0,0
25 to 29,0.00443,0.00329,0.00252,0.00253,0.00343,0.01076,0.006,0.00392,0.002,0.00251,0.00136,0.00593,0.00023,0.00034,0,0.00152
30 to 34,0.00848,0.00565,0.00322,0.00323,0.0024,0.00192,0.00556,0.00558,0.00201,0.00496,0.0039,0.00236,0.00219,0.0022,0,0
35 to 39,0.00633,0.00546,0.00523,0.00463,0.00299,0.00258,0.00392,0.00423,0.00277,0.00435,0.00391,0.00401,0.00616,0.00097,0.00152,0
40 to 44,0.00325,0.00821,0.00799,0.00493,0.00205,0.00312,0.00437,0.00483,0.00617,0.00422,0.00505,0.00523,0.00139,0.00099,0.00157,0
45 to 49,0.00382,0.00569,0.00611,0.0057,0.00252,0.00275,0.00229,0.00233,0.00221,0.00256,0.00695,0.00382,0.00222,0.0016,0.00423,0
50 to 54,0.00216,0.00503,0.00451,0.00335,0.00142,0.00077,0.002,0.00037,0.00265,0.00337,0.00376,0.00354,0.00182,0.00037,0.00704,0
55 to 59,0.00168,0.00179,0.00262,0.00232,0.00113,0.00142,0.00035,0.00098,0.00084,0.00175,0.00225,0.00435,0.00101,0.00287,0.00429,0
60 to 64,0.00029,9.00E-04,0.00086,7.00E-04,1.00E-04,0.00059,0.00077,8.00E-05,0.00083,0.00051,0.00074,0.00155,0.00378,0.00159,0.00155,0
65 to 69,0.00017,0.00034,0.00016,0.00019,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00218,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
