Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.20383,0.12288,0.00086,0.00302,0.00264,0.00153,0.00356,0.00607,0.0022,0.0184,0.0054,0.01904,0.01075,0.00044,0,0
5 to 9,0.09821,3.82377,0.68853,0.01616,0.00444,0.0056,0.03053,0.01838,0.01405,0.03131,0.07007,0.07666,0.01894,0.0102,0,0.00422
10 to 14,0.01493,0.17735,3.33462,0.56937,0.00153,0.00169,0.01838,0.01226,0.00993,0.01807,0.07695,0.0583,0.00851,0.00353,0,0
15 to 19,0.00941,0.01074,0.05682,1.08842,0.08193,0.00731,0.00863,0.00459,0.02768,0.04465,0.05454,0.04412,0.02738,0,0.00152,0.00424
20 to 24,0.00197,0.00555,0.00308,0.00801,0.04076,0.01944,0.00385,0.00153,0.00079,0.00057,0.00065,0.00084,0.0021,0.00039,0,0
25 to 29,0.00473,0.00402,0.003,0.00286,0.00351,0.01079,0.00605,0.00395,0.00203,0.00254,0.00139,0.00605,0.00024,0.00034,0,0.00152
30 to 34,0.01011,0.00855,0.00473,0.00434,0.00256,0.00193,0.00572,0.00573,0.00209,0.00515,0.00413,0.00249,0.0023,0.00227,0,0
35 to 39,0.00754,0.00824,0.00769,0.00622,0.00318,0.0026,0.00403,0.00435,0.00287,0.00452,0.00414,0.00424,0.00647,0.001,0.00152,0
40 to 44,0.00397,0.01061,0.01042,0.00638,0.00217,0.00316,0.00454,0.00502,0.00646,0.00442,0.00545,0.00564,0.00149,0.00103,0.00157,0
45 to 49,0.00468,0.00747,0.00808,0.00744,0.00267,0.00279,0.00238,0.00242,0.00232,0.00268,0.0075,0.00412,0.00237,0.00167,0.00423,0
50 to 54,0.00296,0.00855,0.00759,0.00527,0.00159,0.00078,0.00212,0.00039,0.00286,0.00363,0.00421,0.00396,0.00201,0.00039,0.00704,0
55 to 59,0.0023,0.00311,0.00447,0.00368,0.00127,0.00145,0.00037,0.00103,9.00E-04,0.00188,0.00251,0.00486,0.00111,0.00306,0.00429,0
60 to 64,0.00038,0.00151,0.00143,0.00107,0.00012,6.00E-04,8.00E-04,9.00E-05,0.00089,0.00054,0.00082,0.00171,0.00412,0.00168,0.00155,0
65 to 69,2.00E-04,0.00052,0.00024,0.00027,0.00025,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.0023,0.00361,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
