Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06445,0.01284,1.00E-04,0.00054,0.00144,0.0014,0.00283,0.00481,0.00157,0.01314,0.00348,0.01238,0.00733,0.00034,0,0
5 to 9,0.01026,2.60541,0.40061,0.00669,0.00197,0.00454,0.02088,0.01271,0.00934,0.02124,0.04993,0.05523,0.0147,0.00943,0,0.00422
10 to 14,0.00178,0.10319,1.66401,0.20647,0.00066,0.00138,0.01246,0.00838,0.00636,0.01178,0.05113,0.03917,0.00615,0.00303,0,0
15 to 19,0.00168,0.00445,0.0206,0.31449,0.03774,0.00635,0.00622,0.00332,0.01814,0.0296,0.03467,0.02834,0.01873,0,0.00152,0.00424
20 to 24,0.00107,0.00247,0.00133,0.00369,0.03206,0.01889,0.00356,0.00142,7.00E-04,0.00051,0.00056,0.00073,0.00187,0.00036,0,0
25 to 29,0.00435,0.00326,0.00247,0.00248,0.00341,0.01076,0.006,0.00392,0.002,0.00251,0.00137,0.00596,0.00023,0.00034,0,0.00152
30 to 34,0.00802,0.00585,0.00321,0.00313,0.00237,0.00192,0.00559,0.0056,0.00202,0.00499,0.00397,0.0024,0.00223,0.00224,0,0
35 to 39,0.00598,0.0057,0.00526,0.0045,0.00294,0.00258,0.00394,0.00425,0.00278,0.00438,0.00398,0.00409,0.00627,0.00098,0.00152,0
40 to 44,0.00282,0.00705,0.00668,0.00418,0.00194,0.00312,0.00439,0.00486,0.00616,0.00422,0.00516,0.00535,0.00143,0.00101,0.00157,0
45 to 49,0.00334,0.00506,0.00527,0.00494,0.00239,0.00275,0.0023,0.00234,0.00222,0.00256,0.00711,0.00391,0.00228,0.00164,0.00423,0
50 to 54,0.00191,0.00609,0.00504,0.00335,0.00138,0.00077,0.00204,0.00038,0.0027,0.00344,0.00397,0.00373,0.00193,0.00038,0.00704,0
55 to 59,0.00149,0.00224,0.003,0.00237,0.00111,0.00143,0.00035,0.00099,0.00085,0.00179,0.00237,0.0046,0.00106,0.00301,0.00429,0
60 to 64,0.00026,0.00118,0.00103,0.00074,1.00E-04,0.00059,0.00078,8.00E-05,0.00085,0.00052,0.00079,0.00164,0.00399,0.00167,0.00155,0
65 to 69,0.00016,0.00048,0.00021,0.00021,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00229,0.00363,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
