Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.28672,0.17424,0.0012,0.00451,0.00313,0.00155,0.0037,0.00631,0.00234,0.01955,0.00606,0.02104,0.01144,0.00042,0,0
5 to 9,0.13925,5.07142,0.89883,0.02328,0.00545,0.00581,0.03199,0.0193,0.01508,0.03365,0.08168,0.08695,0.0202,0.00844,0,0.00422
10 to 14,0.02075,0.23152,4.28432,0.80649,0.00184,0.00173,0.01903,0.01271,0.0105,0.01914,0.08801,0.06497,0.00895,0.00295,0,0
15 to 19,0.01407,0.01548,0.08048,1.68617,0.10375,0.00759,0.00924,0.00492,0.03055,0.04932,0.06504,0.0514,0.03022,0,0.00152,0.00424
20 to 24,0.00233,0.00682,0.00371,0.01014,0.04315,0.01949,0.00387,0.00154,8.00E-04,0.00058,0.00067,0.00086,0.00212,0.00038,0,0
25 to 29,0.00482,0.00417,0.00309,0.00297,0.00352,0.01079,0.00605,0.00395,0.00202,0.00254,0.00139,0.00605,0.00024,0.00034,0,0.00152
30 to 34,0.0105,0.00896,0.0049,0.00464,0.00257,0.00193,0.0057,0.00571,0.00208,0.00513,0.00413,0.00249,0.00228,0.00224,0,0
35 to 39,0.00784,0.00865,0.00797,0.00666,0.00319,0.0026,0.00401,0.00433,0.00286,0.0045,0.00414,0.00424,0.00643,0.00098,0.00152,0
40 to 44,0.00421,0.01138,0.01102,0.00705,0.00219,0.00316,0.00452,0.00499,0.00642,0.0044,0.00546,0.00564,0.00148,0.00101,0.00157,0
45 to 49,0.00497,0.00802,0.00856,0.00822,0.0027,0.00278,0.00237,0.00241,0.00231,0.00267,0.00752,0.00411,0.00236,0.00163,0.00423,0
50 to 54,0.00333,0.00997,0.00868,0.00628,0.00164,0.00078,0.00212,0.00039,0.00286,0.00364,0.00428,0.004,0.00201,0.00038,0.00704,0
55 to 59,0.00254,0.00352,0.00498,0.00429,0.0013,0.00145,0.00036,0.00103,9.00E-04,0.00188,0.00254,0.0049,0.00111,0.00297,0.00429,0
60 to 64,4.00E-04,0.00162,0.0015,0.00119,0.00012,6.00E-04,8.00E-04,8.00E-05,0.00088,0.00054,0.00082,0.0017,0.00408,0.00164,0.00155,0
65 to 69,0.00019,0.00043,2.00E-04,0.00024,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00224,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
