Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.95961,0.65539,0,0,0.20915,0.00382,0.0045,0.00494,0.00224,0.02952,0.01287,0.02684,0.00674,0.00115,0,0
5 to 9,0.83803,8.13867,1.9838,0,0.03556,0,0.00833,0.01663,0.05291,0.06619,0.10645,0.17935,0.00758,0.00564,0,0
10 to 14,0.05643,0.16167,10.95094,2.98948,0,0,0.07952,0.00915,0.00706,0.00663,0.20628,0.35314,0.01973,0.00124,0,0
15 to 19,0,9.00E-05,0.17199,8.8315,1.05549,0.00218,0.06295,0.00195,0.10726,0.1077,0.11408,0.00277,0.09681,0,0,0
20 to 24,0.00463,0.02859,0.00352,0.06815,0.42528,0.09038,0.02718,0,0,0,0,0,0.00496,0,0,0
25 to 29,0.00786,0.00425,0.00672,0.0017,0.00259,0.00882,0.02335,0.00249,0.00199,0.00268,0.00036,0.00271,0,0,0,0
30 to 34,0.01699,0.01422,0.0087,0.00441,0,0.00412,0.00616,0.00353,0.00045,0.00522,0.0038,0,0.00074,0.00108,0,0
35 to 39,0.0157,0.01391,0.01618,0.01258,0.00346,0.00082,0.00623,0.00666,0.00457,0.00921,0.0024,0.00102,0.00075,0,0,0
40 to 44,0.01077,0.01365,0.02252,0.01341,0.00205,0.00247,0.00518,0.00947,0.00942,0.00513,0.00442,0.00648,0.00072,0.00108,0,0
45 to 49,0.02589,0.01049,0.0224,0.02129,0.00194,0.00092,0.00234,0.00152,0.0062,0.00119,0.0099,0.01001,0.00073,0.00109,0,0
50 to 54,0.01061,0.01146,0.01633,0.01307,0.00316,0,0.0024,0.00056,0.00614,0.00355,0.00785,0.00637,0.00202,0,0,0
55 to 59,0.01487,0.00471,0.00988,0.01184,0.00304,0.0024,0.00051,0.00056,0.00206,0.00277,0.0044,0.00454,0.00198,0.00299,0,0
60 to 64,0.00054,0.00187,0.00099,0.00306,0.00057,0.00242,0.00051,0,0.00437,0.00042,0.00167,0.00446,0.00198,0.00295,0,0
65 to 69,0.00038,0.00069,0.00049,0.00022,0.00038,0.00236,0.00049,0,0,0,0,0,7.00E-04,0.00486,0,0
70 to 74,0,9.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75+,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0
