Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06664,0.01813,0.00017,0.00075,0.00151,0.00141,0.00289,0.00492,0.00163,0.01365,0.00372,0.01323,0.00771,0.00035,0,0
5 to 9,0.01449,1.09278,0.30073,0.0067,0.00183,0.00451,0.02018,0.01213,0.00876,0.01986,0.04863,0.05322,0.01261,0.0066,0,0.00422
10 to 14,0.00294,0.07746,2.23042,0.3568,0.00084,0.00149,0.01479,0.00984,0.00795,0.01473,0.07202,0.05444,0.00747,0.00284,0,0
15 to 19,0.00234,0.00446,0.0356,0.64902,0.04897,0.0067,0.00724,0.00384,0.02267,0.03706,0.04953,0.04002,0.02381,0,0.00152,0.00424
20 to 24,0.00112,0.00229,0.0017,0.00479,0.03333,0.01901,0.00363,0.00145,0.00073,0.00053,6.00E-04,0.00077,0.00194,0.00037,0,0
25 to 29,0.00438,0.00323,0.00265,0.00262,0.00343,0.01077,0.00602,0.00393,0.00201,0.00252,0.00138,0.00601,0.00024,0.00034,0,0.00152
30 to 34,0.0082,0.00565,0.00381,0.00364,0.00241,0.00192,0.00564,0.00566,0.00206,0.00507,0.00409,0.00247,0.00227,0.00224,0,0
35 to 39,0.00611,0.00544,0.00617,0.00521,0.003,0.00259,0.00397,0.00429,0.00282,0.00445,0.0041,0.0042,0.00638,0.00098,0.00152,0
40 to 44,0.00293,0.00661,0.00834,0.00523,0.002,0.00314,0.00446,0.00493,0.00632,0.00433,0.00542,0.00561,0.00147,0.00101,0.00157,0
45 to 49,0.00347,0.00474,0.00658,0.00618,0.00247,0.00277,0.00234,0.00238,0.00227,0.00263,0.00747,0.0041,0.00235,0.00164,0.00423,0
50 to 54,0.00204,0.00593,0.0071,0.00478,0.00147,0.00078,0.0021,0.00039,0.00284,0.00362,0.00435,0.00408,0.00204,0.00039,0.00704,0
55 to 59,0.0016,0.00216,0.00417,0.00334,0.00118,0.00144,0.00036,0.00102,0.00089,0.00187,0.00259,0.00501,0.00112,0.00303,0.00429,0
60 to 64,0.00027,0.00101,0.00125,0.00094,0.00011,0.00059,0.00079,8.00E-05,0.00088,0.00054,0.00083,0.00173,0.00412,0.00166,0.00155,0
65 to 69,0.00016,0.00034,0.00019,0.00022,0.00023,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00227,0.00355,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
