Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.01042,0.41098,0.00352,0.01871,0.0246,0.0027,0.00866,0.015,0.00528,0.04429,0.01051,0.03672,0.01925,0.00039,0,0
5 to 9,0.32845,7.10918,1.58202,0.05989,0.03674,0.0132,0.08426,0.05171,0.03311,0.07454,0.1165,0.1268,0.02965,0.00565,0,0.00422
10 to 14,0.06076,0.4075,9.46003,2.59609,0.01501,0.00424,0.0572,0.03888,0.02698,0.04956,0.14951,0.11257,0.01545,0.00221,0,0
15 to 19,0.05834,0.03983,0.25906,7.8574,1.12877,0.01977,0.03255,0.01763,0.09689,0.15747,0.14259,0.11428,0.06555,0,0.00152,0.00424
20 to 24,0.0183,0.04595,0.03029,0.11037,0.57619,0.03802,0.01147,0.00465,0.00247,0.0018,0.00172,0.0022,0.00498,0.00041,0,0
25 to 29,0.00838,0.00947,0.00756,0.00773,0.00686,0.01139,0.00678,0.00444,0.00229,0.00288,0.00154,0.00666,0.00026,0.00034,0,0.00152
30 to 34,0.02459,0.0236,0.01473,0.01636,0.00761,0.00216,0.00716,0.00722,0.00266,0.00656,0.00498,0.00299,0.00268,0.00224,0,0
35 to 39,0.01864,0.02318,0.02439,0.02389,0.00963,0.00292,0.00507,0.00551,0.00368,0.0058,0.00502,0.00512,0.00757,0.00098,0.00152,0
40 to 44,0.0095,0.025,0.02832,0.02235,0.00678,0.00358,0.00578,0.00643,0.00831,0.0057,0.00656,0.00676,0.00173,0.001,0.00157,0
45 to 49,0.01126,0.01777,0.02216,0.02626,0.00837,0.00316,0.00303,0.0031,0.00299,0.00345,0.00904,0.00494,0.00276,0.00161,0.00423,0
50 to 54,0.00577,0.01421,0.01474,0.01377,0.00425,0.00087,0.00256,0.00048,0.00343,0.00437,0.00472,0.00442,0.0022,0.00037,0.00704,0
55 to 59,0.00443,0.00514,0.00863,0.00954,0.00334,0.0016,0.00044,0.00124,0.00108,0.00226,0.00281,0.00542,0.00121,0.00289,0.00429,0
60 to 64,0.00068,0.00237,0.00259,0.00257,0.00027,0.00065,0.00094,1.00E-04,0.00103,0.00063,9.00E-04,0.00186,0.00441,0.0016,0.00155,0
65 to 69,0.00018,0.00029,0.00015,0.00021,0.00026,0.00043,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
