Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06892,0.0321,0.00024,0.00097,0.0017,0.00143,0.00296,0.00504,0.00167,0.01404,0.00388,0.01351,0.00781,0.00035,0,0
5 to 9,0.02565,4.26998,0.7995,0.01722,0.00543,0.00625,0.03344,0.01967,0.01465,0.03297,0.08639,0.0809,0.0179,0.00789,0,0.00422
10 to 14,0.00422,0.20594,4.02466,0.63054,0.00191,0.00188,0.02043,0.01333,0.01059,0.01945,0.09675,0.06311,0.00829,0.00285,0,0
15 to 19,0.00302,0.01146,0.06292,1.10957,0.09376,0.0077,0.00901,0.00472,0.02789,0.04532,0.06246,0.0448,0.02567,0,0.00152,0.00424
20 to 24,0.00126,0.00679,0.00386,0.00917,0.0454,0.01982,0.00397,0.00158,0.00081,0.00059,0.00071,0.00087,0.00212,0.00038,0,0
25 to 29,0.00443,0.00449,0.00335,0.00301,0.00358,0.01082,0.00608,0.00397,0.00204,0.00255,0.00141,0.00609,0.00024,0.00034,0,0.00152
30 to 34,0.00842,0.00936,0.00526,0.00453,0.00264,0.00194,0.00576,0.00576,0.0021,0.00518,0.00423,0.00251,0.00229,0.00224,0,0
35 to 39,0.00627,0.00882,0.00836,0.00639,0.00326,0.00261,0.00405,0.00436,0.00288,0.00454,0.00422,0.00427,0.00644,0.00099,0.00152,0
40 to 44,0.00301,0.01106,0.01112,0.00643,0.00223,0.00318,0.00456,0.00503,0.00647,0.00443,0.00559,0.00566,0.00147,0.00101,0.00157,0
45 to 49,0.00357,0.00786,0.0087,0.00756,0.00276,0.0028,0.00239,0.00243,0.00233,0.00269,0.0077,0.00413,0.00235,0.00163,0.00423,0
50 to 54,0.00213,0.01054,0.00954,0.00603,0.00174,0.00079,0.00217,4.00E-04,0.00293,0.00373,0.00451,0.00409,0.00203,0.00038,0.00704,0
55 to 59,0.00163,0.00328,0.00484,0.00374,0.00132,0.00146,0.00037,0.00104,9.00E-04,0.00189,0.0026,0.00488,0.0011,0.00297,0.00429,0
60 to 64,0.00028,0.00143,0.00139,0.00101,0.00012,6.00E-04,8.00E-04,8.00E-05,0.00088,0.00054,0.00083,0.00169,0.00402,0.00163,0.00155,0
65 to 69,0.00016,4.00E-04,2.00E-04,0.00022,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00223,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
