Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.38273,0.21723,0.00143,0.00391,0.00271,0.00162,0.00382,0.00646,0.00237,0.0196,0.00578,0.01987,0.01085,0.00043,0,0
5 to 9,0.17361,5.64034,0.95765,0.01761,0.0039,0.00634,0.03202,0.01894,0.01418,0.03106,0.06817,0.07133,0.01668,0.00845,0,0.00422
10 to 14,0.02477,0.24667,4.37407,0.58673,0.00129,0.00184,0.01862,0.01222,0.00966,0.01731,0.07207,0.05243,0.0073,0.0029,0,0
15 to 19,0.01219,0.01171,0.05855,0.89524,0.06184,0.00738,0.00799,0.00421,0.02429,0.03883,0.04566,0.03596,0.02185,0,0.00152,0.00424
20 to 24,0.00202,0.00488,0.00261,0.00605,0.03555,0.01932,0.00372,0.00148,0.00074,0.00054,0.00059,0.00076,0.00193,0.00037,0,0
25 to 29,0.00503,0.00455,0.00328,0.00289,0.00349,0.01081,0.00606,0.00395,0.00203,0.00254,0.00139,0.00603,0.00024,0.00034,0,0.00152
30 to 34,0.01084,0.00897,0.00479,0.00402,0.00247,0.00194,0.00568,0.00569,0.00207,0.00508,0.00405,0.00244,0.00225,0.00223,0,0
35 to 39,0.00803,0.00849,0.00767,0.0057,0.00306,0.0026,0.004,0.00431,0.00283,0.00446,0.00405,0.00415,0.00632,0.00098,0.00152,0
40 to 44,0.00426,0.01071,0.01014,0.0056,0.00204,0.00316,0.00448,0.00495,0.00631,0.00432,0.00527,0.00544,0.00144,0.001,0.00157,0
45 to 49,0.00498,0.00741,0.00774,0.00647,0.00251,0.00278,0.00235,0.00239,0.00227,0.00261,0.00724,0.00396,0.00229,0.00162,0.00423,0
50 to 54,0.00317,0.00832,0.00711,0.00441,0.00146,0.00078,0.00208,0.00038,0.00276,0.0035,0.00401,0.00375,0.00191,0.00038,0.00704,0
55 to 59,0.0024,0.00289,0.00402,0.003,0.00116,0.00144,0.00036,0.00101,0.00087,0.00181,0.00238,0.00459,0.00105,0.00293,0.00429,0
60 to 64,0.00038,0.00133,0.00122,0.00086,0.00011,6.00E-04,0.00079,8.00E-05,0.00086,0.00052,0.00078,0.00161,0.00391,0.00162,0.00155,0
65 to 69,2.00E-04,0.00043,2.00E-04,0.00021,0.00023,0.00043,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00221,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
