Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.69903,0.32591,0.00222,0.00908,0.0068,0.00172,0.00416,0.0071,0.00256,0.02126,0.00582,0.01963,0.01087,0.00041,0,0
5 to 9,0.26046,6.57711,1.16071,0.03339,0.01062,0.0066,0.03246,0.01959,0.01365,0.03024,0.05733,0.05828,0.01414,0.00671,0,0.00422
10 to 14,0.03842,0.29897,5.50797,1.1501,0.0035,0.00193,0.01925,0.01286,0.00956,0.0173,0.06301,0.04463,0.00643,0.00241,0,0
15 to 19,0.02831,0.0222,0.11477,2.65609,0.20696,0.00846,0.00978,0.0052,0.02989,0.04797,0.05196,0.03963,0.0242,0,0.00152,0.00424
20 to 24,0.00506,0.01328,0.00706,0.02024,0.07421,0.02042,0.00412,0.00164,0.00085,0.00061,0.00067,0.00084,0.0021,0.00038,0,0
25 to 29,0.00534,0.00474,0.00345,0.00331,0.00369,0.01081,0.00606,0.00396,0.00202,0.00253,0.00138,0.006,0.00023,0.00034,0,0.00152
30 to 34,0.0118,0.00909,0.00496,0.00491,0.00274,0.00193,0.00567,0.00568,0.00205,0.00505,0.00399,0.0024,0.00222,0.00221,0,0
35 to 39,0.00882,0.00878,0.00807,0.00705,0.00341,0.0026,0.00399,0.00431,0.00282,0.00444,0.004,0.00409,0.00626,0.00097,0.00152,0
40 to 44,0.00461,0.01031,0.01003,0.00689,0.00232,0.00315,0.00446,0.00492,0.00624,0.00427,0.00514,0.0053,0.00141,0.00099,0.00157,0
45 to 49,0.00541,0.00721,0.00773,0.008,0.00285,0.00278,0.00234,0.00237,0.00224,0.00259,0.00707,0.00387,0.00225,0.0016,0.00423,0
50 to 54,0.00319,0.00699,0.00621,0.00502,0.00165,0.00078,0.00205,0.00038,0.00269,0.00342,0.00385,0.0036,0.00185,0.00037,0.00704,0
55 to 59,0.00237,0.00236,0.00342,0.00331,0.00128,0.00144,0.00035,0.00099,0.00085,0.00177,0.00229,0.00442,0.00102,0.00287,0.00429,0
60 to 64,0.00038,0.00113,0.00108,0.00095,0.00012,0.00059,0.00078,8.00E-05,0.00084,0.00051,0.00076,0.00157,0.00381,0.00159,0.00155,0
65 to 69,0.00019,0.00034,0.00017,0.00021,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00218,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
