Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.83429,0.35883,0.00273,0.01284,0.01203,0.00187,0.00501,0.00856,0.00317,0.02605,0.00776,0.02508,0.01263,0.00042,0,0
5 to 9,0.28677,6.61303,1.30511,0.04354,0.01841,0.00745,0.04185,0.02524,0.01782,0.03897,0.08258,0.08016,0.01716,0.0069,0,0.00422
10 to 14,0.04716,0.33617,6.92223,1.67459,0.0067,0.00226,0.02613,0.01746,0.01327,0.0237,0.09649,0.06504,0.00824,0.00258,0,0
15 to 19,0.04004,0.02896,0.1671,4.47049,0.44733,0.01014,0.0139,0.0074,0.04405,0.06972,0.08431,0.06092,0.03269,0,0.00152,0.00424
20 to 24,0.00895,0.02302,0.01352,0.04374,0.17095,0.02264,0.00518,0.00207,0.00111,8.00E-04,0.00094,0.00113,0.00258,4.00E-04,0,0
25 to 29,0.00578,0.00535,0.00402,0.00397,0.00409,0.01085,0.00612,0.004,0.00205,0.00257,0.00141,0.00608,0.00024,0.00034,0,0.00152
30 to 34,0.01423,0.01172,0.00673,0.00698,0.00344,0.00195,0.00582,0.00584,0.00213,0.00522,0.00418,0.0025,0.00227,0.00223,0,0
35 to 39,0.01063,0.01132,0.01095,0.01003,0.00428,0.00263,0.0041,0.00443,0.00292,0.00459,0.00419,0.00425,0.0064,0.00098,0.00152,0
40 to 44,0.0057,0.01346,0.01393,0.01016,0.00306,0.0032,0.00461,0.0051,0.00652,0.00445,0.00545,0.00557,0.00145,0.001,0.00157,0
45 to 49,0.00662,0.00929,0.0106,0.01163,0.00372,0.00282,0.00241,0.00245,0.00234,0.00269,0.00748,0.00405,0.00231,0.00161,0.00423,0
50 to 54,0.00426,0.01008,0.00951,0.00814,0.00232,0.00079,0.00215,4.00E-04,0.00286,0.00362,0.00415,0.00384,0.00193,0.00037,0.00704,0
55 to 59,0.00302,0.00325,0.00499,0.00509,0.00172,0.00146,0.00037,0.00103,0.00089,0.00185,0.00244,0.00465,0.00105,0.0029,0.00429,0
60 to 64,0.00045,0.00137,0.00138,0.00128,0.00014,6.00E-04,8.00E-04,8.00E-05,0.00087,0.00053,0.00079,0.00162,0.00389,0.0016,0.00155,0
65 to 69,2.00E-04,0.00035,0.00018,0.00024,0.00026,0.00043,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
