Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06875,0.01887,0.00013,0.00061,0.00158,0.00141,0.00286,0.00488,0.0016,0.01345,0.0036,0.0128,0.00756,0.00034,0,0
5 to 9,0.01508,0.7117,0.09879,0.00203,0.0019,0.00411,0.01584,0.00956,0.00624,0.01401,0.02837,0.03114,0.00828,0.00524,0,0.00422
10 to 14,0.00226,0.02545,0.38289,0.06272,6.00E-04,0.00128,0.00996,0.00665,0.0045,0.00826,0.03097,0.02362,0.00372,0.00185,0,0
15 to 19,0.0019,0.00135,0.00626,0.13682,0.03626,0.00616,0.00565,0.003,0.01547,0.02512,0.02696,0.022,0.0146,0,0.00152,0.00424
20 to 24,0.00118,0.00238,0.0012,0.00355,0.03559,0.01891,0.00358,0.00143,0.00071,0.00052,0.00057,0.00073,0.00188,0.00036,0,0
25 to 29,0.00436,0.00295,0.00229,0.00241,0.00341,0.01076,0.006,0.00392,0.002,0.0025,0.00136,0.00593,0.00023,0.00034,0,0.00152
30 to 34,0.00812,0.00443,0.00256,0.00284,0.00238,0.00192,0.00556,0.00557,0.00201,0.00494,0.0039,0.00236,0.00219,0.0022,0,0
35 to 39,0.00606,0.00429,0.00417,0.00407,0.00296,0.00257,0.00392,0.00423,0.00275,0.00434,0.00391,0.00402,0.00617,0.00097,0.00152,0
40 to 44,0.00289,0.00471,0.00473,0.00357,0.00195,0.00311,0.00435,0.00481,0.00606,0.00416,0.00502,0.0052,0.00139,0.00099,0.00157,0
45 to 49,0.00342,0.00334,0.00369,0.00419,0.00241,0.00275,0.00228,0.00232,0.00218,0.00252,0.00691,0.0038,0.00222,0.00159,0.00423,0
50 to 54,0.00198,0.00346,0.00305,0.0026,0.0014,0.00077,0.00201,0.00037,0.00263,0.00335,0.00378,0.00356,0.00184,0.00037,0.00704,0
55 to 59,0.00154,0.00126,0.00181,0.00184,0.00112,0.00142,0.00035,0.00098,0.00083,0.00174,0.00226,0.00438,0.00101,0.00288,0.00429,0
60 to 64,0.00027,0.00066,0.00062,0.00057,1.00E-04,0.00059,0.00077,8.00E-05,0.00083,0.00051,0.00075,0.00156,0.00381,0.0016,0.00155,0
65 to 69,0.00016,0.00027,0.00013,0.00017,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00219,0.00349,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
