Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.08638,0.05012,0.00037,0.00149,0.00209,0.00145,0.00303,0.00521,0.00178,0.01479,0.00422,0.01484,0.00836,0.00036,0,0
5 to 9,0.04006,3.01161,0.55462,0.01416,0.00522,0.00524,0.02461,0.01542,0.01182,0.02549,0.06434,0.06805,0.01499,0.00729,0,0.00422
10 to 14,0.00636,0.14286,2.74719,0.51012,0.00181,0.0016,0.01527,0.01056,0.00857,0.01512,0.07207,0.05288,0.00693,0.00263,0,0
15 to 19,0.00465,0.00942,0.0509,1.05728,0.10102,0.00716,0.00776,0.00423,0.02564,0.04039,0.05418,0.04266,0.02425,0,0.00152,0.00424
20 to 24,0.00156,0.00653,0.00366,0.00988,0.04984,0.01958,0.00386,0.00155,0.00081,0.00058,0.00069,0.00088,0.00213,0.00038,0,0
25 to 29,0.00448,0.00376,0.00285,0.0028,0.00354,0.01079,0.00603,0.00394,0.00202,0.00253,0.00139,0.00603,0.00024,0.00034,0,0.00152
30 to 34,0.00861,0.00689,0.00393,0.0039,0.00256,0.00193,0.00564,0.00566,0.00206,0.00505,0.00406,0.00245,0.00224,0.00223,0,0
35 to 39,0.00647,0.00691,0.00662,0.00574,0.00321,0.00259,0.00397,0.0043,0.00283,0.00445,0.00409,0.00418,0.00634,0.00098,0.00152,0
40 to 44,0.0032,0.00892,0.00899,0.00591,0.00223,0.00315,0.00446,0.00494,0.00634,0.00433,0.00538,0.00555,0.00145,0.001,0.00157,0
45 to 49,0.00376,0.00608,0.00676,0.00673,0.00272,0.00277,0.00233,0.00238,0.00227,0.00261,0.00737,0.00403,0.0023,0.00162,0.00423,0
50 to 54,0.00232,0.00785,0.00711,0.00523,0.0017,0.00078,0.00209,0.00039,0.00282,0.00357,0.00422,0.00394,0.00197,0.00038,0.00704,0
55 to 59,0.00179,0.00276,0.00406,0.00356,0.00134,0.00144,0.00036,0.00102,0.00089,0.00184,0.0025,0.00481,0.00108,0.00296,0.00429,0
60 to 64,0.00029,0.0012,0.00116,0.00095,0.00012,0.00059,0.00079,8.00E-05,0.00087,0.00053,8.00E-04,0.00166,0.00397,0.00163,0.00155,0
65 to 69,0.00017,0.00037,0.00018,0.00022,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00222,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
