Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.05836,0.42098,0.00327,0.01401,0.0116,0.0024,0.00711,0.01227,0.00412,0.03368,0.00861,0.02723,0.01098,0.00037,0,0
5 to 9,0.33644,7.10851,1.43143,0.04353,0.01623,0.01084,0.06423,0.03923,0.02378,0.05175,0.08842,0.08407,0.01294,0.00523,0,0.00422
10 to 14,0.05641,0.36871,7.74614,1.70813,0.00602,0.00327,0.04025,0.02722,0.01786,0.03174,0.10477,0.06915,0.00636,0.002,0,0
15 to 19,0.04369,0.02895,0.17045,4.15966,0.36927,0.01348,0.0195,0.0105,0.05446,0.08582,0.08516,0.06053,0.02462,0,0.00152,0.00424
20 to 24,0.00863,0.0203,0.01216,0.03611,0.13065,0.02493,0.00594,0.00239,0.00119,0.00085,0.00089,0.00107,0.00218,0.00037,0,0
25 to 29,0.00743,0.00778,0.00582,0.00527,0.0045,0.01111,0.00641,0.00419,0.00214,0.00268,0.00145,0.00624,0.00024,0.00034,0,0.00152
30 to 34,0.0202,0.01799,0.01036,0.0098,0.00394,0.00205,0.00637,0.00641,0.00232,0.00567,0.00443,0.00262,0.00228,0.00221,0,0
35 to 39,0.01524,0.01759,0.01708,0.01423,0.00495,0.00276,0.0045,0.00487,0.00319,0.00499,0.00445,0.00446,0.00642,0.00097,0.00152,0
40 to 44,0.00742,0.01795,0.01875,0.01256,0.00328,0.00334,0.00502,0.00557,0.00704,0.00479,0.0057,0.00577,0.00144,0.00099,0.00157,0
45 to 49,0.00856,0.01234,0.01419,0.01431,0.00398,0.00294,0.00262,0.00267,0.00251,0.00289,0.00781,0.00419,0.00229,0.00159,0.00423,0
50 to 54,0.00472,0.01079,0.01033,0.00822,0.0022,0.00082,0.00228,0.00042,0.00299,0.00378,0.0042,0.00387,0.00188,0.00037,0.00704,0
55 to 59,0.00328,0.00341,0.0053,0.00505,0.00163,0.0015,0.00038,0.00108,0.00092,0.00192,0.00246,0.00467,0.00103,0.00286,0.00429,0
60 to 64,0.00039,0.00103,0.00107,0.00097,0.00012,6.00E-04,8.00E-04,8.00E-05,0.00086,0.00052,0.00077,0.00158,0.00379,0.00158,0.00155,0
65 to 69,0.00017,0.00027,0.00014,0.00019,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00216,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
