Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07165,0.0372,0.00031,0.00155,0.00262,0.00145,0.00299,0.00509,0.00168,0.01393,0.00398,0.01338,0.00781,0.00034,0,0
5 to 9,0.02973,4.09067,0.87406,0.02962,0.0167,0.0071,0.03113,0.01879,0.01266,0.02583,0.08209,0.06256,0.01506,0.00467,0,0.00422
10 to 14,0.00532,0.22514,5.01861,1.23291,0.00656,0.00223,0.02057,0.01375,0.01002,0.0167,0.10195,0.05392,0.00763,0.00181,0,0
15 to 19,0.00482,0.0197,0.12303,3.34276,0.44408,0.0101,0.01123,0.00598,0.03418,0.05076,0.0898,0.05156,0.0307,0,0.00152,0.00424
20 to 24,0.00195,0.02088,0.01323,0.04342,0.21669,0.02388,0.00504,0.00201,0.00107,0.00074,0.00113,0.00115,0.00274,0.00037,0,0
25 to 29,0.0045,0.00509,0.00398,0.00395,0.00431,0.01089,0.00611,0.00399,0.00204,0.00255,0.00143,0.00609,0.00024,0.00034,0,0.00152
30 to 34,0.00848,0.00872,0.0053,0.00564,0.00334,0.00195,0.00572,0.00573,0.00207,0.00508,0.00418,0.00245,0.00226,0.0022,0,0
35 to 39,0.00632,0.00842,0.00862,0.0081,0.00416,0.00262,0.00403,0.00435,0.00285,0.00446,0.00419,0.00417,0.00635,0.00097,0.00152,0
40 to 44,0.00302,0.00956,0.01052,0.00788,0.00293,0.00319,0.0045,0.00497,0.00631,0.00429,0.00544,0.00543,0.00143,0.00098,0.00157,0
45 to 49,0.00354,0.00616,0.00747,0.00846,0.00343,0.0028,0.00235,0.00239,0.00225,0.00258,0.00739,0.00393,0.00227,0.00158,0.00423,0
50 to 54,0.00218,0.01002,0.01005,0.00867,0.00278,8.00E-04,0.00215,4.00E-04,0.00285,0.00358,0.00444,0.00389,0.00197,0.00036,0.00704,0
55 to 59,0.00161,0.00254,0.00413,0.0043,0.00174,0.00146,0.00036,0.00101,0.00087,0.0018,0.00247,0.00458,0.00105,0.00285,0.00429,0
60 to 64,0.00028,0.0012,0.00128,0.00121,0.00015,6.00E-04,0.00079,8.00E-05,0.00086,0.00052,8.00E-04,0.00161,0.00391,0.00158,0.00155,0
65 to 69,0.00016,0.00024,0.00012,0.00017,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00216,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
