Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.16655,0.10307,0.00052,0.00119,0.00227,0.00165,0.00425,0.00724,0.00288,0.02413,0.00838,0.02986,0.01699,0.00068,0,0
5 to 9,0.08237,3.54394,0.43752,0.00537,0.00365,0.00765,0.05041,0.03041,0.0263,0.05903,0.16455,0.1838,0.04724,0.02704,0,0.00422
10 to 14,0.00901,0.1127,1.47011,0.13957,0.00097,0.0019,0.02273,0.01518,0.01339,0.02453,0.12605,0.09738,0.01478,0.00653,0,0
15 to 19,0.00371,0.00357,0.01393,0.19041,0.04195,0.00698,0.0077,0.00409,0.02444,0.03966,0.05252,0.04314,0.02783,0,0.00152,0.00424
20 to 24,0.00169,0.00457,0.00196,0.0041,0.03729,0.02,0.00415,0.00165,0.00089,0.00065,0.00081,0.00105,0.00265,0.00048,0,0
25 to 29,0.0051,0.00549,0.00339,0.00273,0.00361,0.01096,0.00632,0.00413,0.00218,0.00273,0.00157,0.00685,0.00027,0.00038,0,0.00152
30 to 34,0.01205,0.01412,0.00585,0.00387,0.00275,0.00202,0.00644,0.00646,0.00253,0.00623,0.00563,0.00341,0.0031,0.00292,0,0
35 to 39,0.009,0.01363,0.00952,0.00555,0.00343,0.00272,0.00453,0.0049,0.00348,0.00548,0.00565,0.00581,0.00873,0.00128,0.00152,0
40 to 44,0.00519,0.01985,0.01406,0.00564,0.00245,0.0034,0.0055,0.00608,0.00871,0.00597,0.00869,0.00903,0.00234,0.00152,0.00157,0
45 to 49,0.00614,0.01407,0.01097,0.00661,0.00303,0.003,0.00288,0.00293,0.00313,0.00361,0.01195,0.00658,0.00373,0.00245,0.00423,0
50 to 54,0.0046,0.02008,0.01243,0.00507,0.002,0.00089,0.00289,0.00053,0.00455,0.00579,0.0084,0.00793,0.00395,7.00E-04,0.00704,0
55 to 59,0.0036,0.00745,0.00747,0.0036,0.0016,0.00164,5.00E-04,0.00141,0.00144,0.00301,0.00504,0.00979,0.00218,0.00549,0.00429,0
60 to 64,6.00E-04,0.00378,0.00248,0.00109,0.00015,0.00067,0.00108,0.00012,0.0014,0.00085,0.00161,0.00336,0.00792,0.00295,0.00155,0
65 to 69,0.00032,0.00138,0.00045,0.00029,0.00031,0.00047,1.00E-04,5.00E-04,0.00013,0.00048,0,0,0.00404,0.0058,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
