Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.13955,0.09151,0.00077,0.00335,0.00366,0.00155,0.00354,0.00608,0.00213,0.01791,0.00615,0.01658,0.00946,0.00035,0,0
5 to 9,0.07313,3.68434,0.80716,0.02416,0.00963,0.00665,0.03555,0.02194,0.01588,0.03578,0.11376,0.06832,0.01685,0.00508,0,0.00422
10 to 14,0.01333,0.20791,4.75167,1.03114,0.00388,0.00212,0.02383,0.01629,0.01277,0.02348,0.14406,0.05987,0.00867,0.00198,0,0
15 to 19,0.01046,0.01607,0.1029,2.47399,0.23612,0.0092,0.01197,0.00651,0.03947,0.06421,0.11312,0.05244,0.03203,0,0.00152,0.00424
20 to 24,0.00272,0.01205,0.00782,0.02309,0.09409,0.02148,0.00468,0.00188,0.00102,0.00074,0.00108,0.00101,0.00248,0.00037,0,0
25 to 29,0.00481,0.00477,0.00377,0.0036,0.00388,0.01086,0.00613,0.00401,0.00206,0.00258,0.00146,0.0061,0.00024,0.00034,0,0.00152
30 to 34,0.01004,0.00995,0.00614,0.00602,0.00311,0.00196,0.00585,0.00588,0.00215,0.0053,0.00452,0.00252,0.00231,0.00221,0,0
35 to 39,0.00755,0.00984,0.01022,0.00881,0.0039,0.00263,0.00413,0.00447,0.00297,0.00467,0.00456,0.00429,0.00653,0.00097,0.00152,0
40 to 44,0.00384,0.01199,0.0134,0.0091,0.00279,0.00321,0.00467,0.00518,0.00669,0.00459,0.00614,0.00567,0.0015,0.00099,0.00157,0
45 to 49,0.00455,0.00853,0.0105,0.01071,0.00344,0.00283,0.00245,0.0025,0.00241,0.00278,0.00847,0.00414,0.00239,0.00159,0.00423,0
50 to 54,0.00337,0.01388,0.0142,0.01092,0.00267,0.00082,0.00232,0.00043,0.00322,0.0041,0.0056,0.00427,0.00215,0.00037,0.00704,0
55 to 59,0.002,0.00277,0.00459,0.00438,0.00153,0.00146,0.00037,0.00104,0.00091,0.00189,0.00272,0.00471,0.00108,0.00286,0.00429,0
60 to 64,0.00033,0.00135,0.00146,0.00126,0.00014,6.00E-04,0.00081,9.00E-05,0.00089,0.00054,0.00088,0.00166,0.00401,0.00159,0.00155,0
65 to 69,0.00016,0.00026,0.00014,0.00018,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00218,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
