Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.81729,0.32452,0.00255,0.0115,0.00947,0.00172,0.00393,0.00686,0.00255,0.02147,0.00564,0.01913,0.01002,0.00039,0,0
5 to 9,0.25934,5.50731,1.12148,0.03588,0.01313,0.00618,0.02667,0.01676,0.01215,0.02748,0.04861,0.05012,0.01111,0.00563,0,0.00422
10 to 14,0.04398,0.28887,6.13715,1.42398,0.00493,0.00192,0.01725,0.01198,0.00934,0.01724,0.05889,0.0421,0.00552,0.00215,0,0
15 to 19,0.03585,0.02386,0.1421,3.64779,0.31795,0.00866,0.00933,0.00514,0.03104,0.05065,0.05189,0.03979,0.02227,0,0.00152,0.00424
20 to 24,0.00705,0.01643,0.00995,0.03109,0.1132,0.02086,0.00415,0.00168,0.00089,0.00065,0.00069,0.00087,0.00209,0.00037,0,0
25 to 29,0.00534,0.00444,0.00341,0.00339,0.00377,0.0108,0.00604,0.00394,0.00202,0.00253,0.00138,0.00598,0.00023,0.00034,0,0.00152
30 to 34,0.01115,0.00747,0.00444,0.00469,0.00276,0.00193,0.00561,0.00563,0.00203,0.00501,0.00394,0.00238,0.0022,0.0022,0,0
35 to 39,0.00853,0.00751,0.00752,0.00696,0.00348,0.00259,0.00396,0.00428,0.0028,0.00441,0.00396,0.00406,0.00619,0.00097,0.00152,0
40 to 44,0.00459,0.00917,0.00981,0.00716,0.00244,0.00315,0.00441,0.00489,0.00619,0.00425,0.00509,0.00526,0.00139,0.00098,0.00157,0
45 to 49,0.00546,0.00655,0.00771,0.00844,0.00301,0.00278,0.00232,0.00236,0.00223,0.00258,0.00701,0.00384,0.00222,0.00159,0.00423,0
50 to 54,0.00309,0.00593,0.00581,0.00501,0.0017,0.00078,0.00203,0.00037,0.00267,0.0034,0.0038,0.00356,0.00183,0.00036,0.00704,0
55 to 59,0.00231,0.00203,0.00323,0.00332,0.00133,0.00143,0.00035,0.00099,0.00084,0.00176,0.00226,0.00438,0.00101,0.00285,0.00429,0
60 to 64,0.00035,0.00089,0.00093,0.00087,0.00012,0.00059,0.00077,8.00E-05,0.00083,0.00051,0.00075,0.00155,0.00377,0.00158,0.00155,0
65 to 69,0.00018,0.00029,0.00015,2.00E-04,0.00024,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00217,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
