Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.32989,0.1938,0.00157,0.00719,0.00481,0.00158,0.00377,0.00644,0.00227,0.01884,0.00513,0.01775,0.00991,4.00E-04,0,0
5 to 9,0.15488,5.31982,1.11497,0.03609,0.00939,0.00603,0.03218,0.01947,0.01357,0.0298,0.05662,0.05957,0.01431,0.00707,0,0.00422
10 to 14,0.02705,0.28719,6.27962,1.47377,0.00363,0.00189,0.02102,0.01408,0.0106,0.019,0.06963,0.05072,0.00717,0.0027,0,0
15 to 19,0.02242,0.024,0.14706,3.81816,0.23787,0.00859,0.01118,0.00597,0.03503,0.05569,0.06086,0.0474,0.02828,0,0.00152,0.00424
20 to 24,0.00358,0.01174,0.00732,0.02326,0.07189,0.02018,0.00417,0.00166,0.00086,0.00062,0.00068,0.00086,0.00214,0.00038,0,0
25 to 29,0.00491,0.00433,0.00337,0.00336,0.00364,0.0108,0.00605,0.00395,0.00202,0.00253,0.00138,0.006,0.00023,0.00034,0,0.00152
30 to 34,0.01069,0.00901,0.00541,0.00562,0.00276,0.00193,0.00569,0.00571,0.00207,0.00508,0.00401,0.00242,0.00223,0.00222,0,0
35 to 39,0.008,0.00873,0.00883,0.00809,0.00344,0.0026,0.00401,0.00433,0.00284,0.00446,0.00403,0.00412,0.00629,0.00098,0.00152,0
40 to 44,0.00409,0.01024,0.01112,0.00808,0.00236,0.00315,0.00448,0.00496,0.00629,0.0043,0.00519,0.00536,0.00142,0.00099,0.00157,0
45 to 49,0.00479,0.00711,0.0085,0.00929,0.00289,0.00278,0.00235,0.00239,0.00226,0.00261,0.00713,0.00391,0.00226,0.0016,0.00423,0
50 to 54,0.00281,0.00691,0.00687,0.00588,0.00167,0.00078,0.00206,0.00038,0.00272,0.00345,0.00388,0.00364,0.00187,0.00037,0.00704,0
55 to 59,0.00214,0.00242,0.00389,0.00396,0.00131,0.00144,0.00035,0.001,0.00086,0.00179,0.00231,0.00447,0.00103,0.00289,0.00429,0
60 to 64,0.00035,0.00114,0.0012,0.00111,0.00012,0.00059,0.00078,8.00E-05,0.00085,0.00052,0.00076,0.00158,0.00384,0.0016,0.00155,0
65 to 69,0.00018,0.00036,0.00019,0.00024,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
