Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.13028,0.09637,0.00068,0.00255,0.0026,0.0015,0.00334,0.00571,0.00208,0.01751,0.00528,0.01834,0.01062,0.00045,0,0
5 to 9,0.07702,4.70184,0.84562,0.02106,0.00644,0.00597,0.03282,0.02002,0.01701,0.03852,0.09659,0.10172,0.02633,0.01518,0,0.00422
10 to 14,0.01176,0.21781,4.08984,0.74028,0.00218,0.00178,0.01963,0.01325,0.01187,0.02193,0.10439,0.07624,0.01162,0.00511,0,0
15 to 19,0.00796,0.014,0.07387,1.49134,0.11763,0.00768,0.00931,0.00499,0.03306,0.05399,0.07342,0.05747,0.03678,0,0.00152,0.00424
20 to 24,0.00194,0.00805,0.00441,0.0115,0.05061,0.01979,0.00401,0.0016,0.00086,0.00063,0.00075,0.00096,0.00242,0.00044,0,0
25 to 29,0.00463,0.00429,0.00318,0.003,0.00357,0.0108,0.00606,0.00396,0.00204,0.00255,0.00141,0.0061,0.00024,0.00034,0,0.00152
30 to 34,0.00948,0.00919,0.00506,0.00468,0.00266,0.00194,0.00572,0.00574,0.00211,0.00521,0.00423,0.00255,0.00235,0.00233,0,0
35 to 39,0.00709,0.00897,0.00831,0.00676,0.00332,0.0026,0.00403,0.00436,0.00291,0.00458,0.00425,0.00434,0.00663,0.00102,0.00152,0
40 to 44,0.00375,0.01284,0.01246,0.00763,0.00237,0.00318,0.00459,0.00507,0.00665,0.00456,0.00578,0.00594,0.00157,0.00109,0.00157,0
45 to 49,0.00445,0.00918,0.00981,0.009,0.00293,0.0028,0.00241,0.00245,0.00239,0.00277,0.00797,0.00434,0.00251,0.00176,0.00423,0
50 to 54,0.0029,0.01178,0.01029,0.00709,0.00186,0.00079,0.00217,4.00E-04,0.00303,0.00386,0.00468,0.00435,0.00222,0.00043,0.00704,0
55 to 59,0.00221,0.00412,0.00585,0.0048,0.00146,0.00146,0.00037,0.00105,0.00095,0.00198,0.00276,0.00528,0.00121,0.00331,0.00429,0
60 to 64,0.00037,0.0021,0.00195,0.00144,0.00013,6.00E-04,0.00082,9.00E-05,0.00094,0.00057,0.00091,0.00186,0.0045,0.00182,0.00155,0
65 to 69,0.00021,0.00078,0.00035,0.00037,0.00028,0.00043,8.00E-05,4.00E-04,1.00E-04,0.00034,0,0,0.00249,0.00387,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
