Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.12361,0.09251,0.00064,0.00122,0.00189,0.00147,0.00331,0.00566,0.00202,0.01694,0.00498,0.01748,0.01026,0.00046,0,0
5 to 9,0.07393,4.76992,0.84296,0.00822,0.00317,0.00559,0.03297,0.02003,0.01615,0.03646,0.08821,0.09465,0.02526,0.01613,0,0.00422
10 to 14,0.01113,0.21713,4.00677,0.28758,0.00109,0.00168,0.01953,0.01312,0.01118,0.02058,0.09444,0.07024,0.01102,0.00535,0,0
15 to 19,0.00382,0.00547,0.0287,0.28052,0.04163,0.00656,0.00685,0.00365,0.02068,0.03365,0.04009,0.03226,0.02134,0,0.00152,0.00424
20 to 24,0.0014,0.00396,0.00221,0.00407,0.03397,0.01912,0.0037,0.00148,0.00075,0.00055,0.00061,0.00079,0.00202,0.00039,0,0
25 to 29,0.00457,0.00401,0.00299,0.00257,0.00345,0.01079,0.00605,0.00395,0.00203,0.00254,0.00139,0.00605,0.00024,0.00034,0,0.00152
30 to 34,0.0094,0.00923,0.00503,0.00344,0.00246,0.00193,0.00572,0.00574,0.0021,0.00518,0.00419,0.00253,0.00234,0.00234,0,0
35 to 39,0.00703,0.00898,0.00823,0.00494,0.00306,0.0026,0.00403,0.00436,0.00289,0.00455,0.0042,0.0043,0.0066,0.00103,0.00152,0
40 to 44,0.00363,0.0122,0.01173,0.00477,0.00206,0.00316,0.00457,0.00505,0.00655,0.00449,0.00562,0.0058,0.00155,0.00109,0.00157,0
45 to 49,0.00431,0.00869,0.0092,0.00561,0.00254,0.00279,0.0024,0.00244,0.00236,0.00273,0.00775,0.00424,0.00247,0.00176,0.00423,0
50 to 54,0.00273,0.01076,0.00931,0.00387,0.0015,0.00079,0.00215,4.00E-04,0.00295,0.00375,0.00447,0.00417,0.00215,0.00042,0.00704,0
55 to 59,0.00211,0.00384,0.00539,0.00269,0.0012,0.00145,0.00037,0.00105,0.00093,0.00194,0.00265,0.0051,0.00118,0.0033,0.00429,0
60 to 64,0.00036,0.00202,0.00185,0.00084,0.00011,6.00E-04,0.00082,9.00E-05,0.00092,0.00056,0.00088,0.00181,0.00441,0.00183,0.00155,0
65 to 69,0.00021,0.00083,0.00037,0.00024,0.00025,0.00043,8.00E-05,4.00E-04,1.00E-04,0.00034,0,0,0.0025,0.00393,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
