Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.08571,0.06022,0.00044,0.00168,0.00208,0.00146,0.0032,0.00547,0.00192,0.01607,0.00463,0.01614,0.00941,0.00041,0,0
5 to 9,0.04813,4.85342,0.88626,0.02158,0.00636,0.00639,0.03914,0.02374,0.01998,0.04436,0.10836,0.11306,0.0292,0.016,0,0.00422
10 to 14,0.00755,0.22828,4.35151,0.7702,0.00219,0.0019,0.02332,0.01566,0.01399,0.02535,0.11803,0.0854,0.01298,0.00544,0,0
15 to 19,0.00525,0.01436,0.07686,1.51798,0.11585,0.00798,0.01054,0.00563,0.03743,0.06015,0.08051,0.06248,0.0399,0,0.00152,0.00424
20 to 24,0.00155,0.00796,0.00441,0.01133,0.04947,0.01994,0.00415,0.00165,9.00E-04,0.00065,0.00078,0.00098,0.00248,0.00045,0,0
25 to 29,0.00454,0.00459,0.00339,0.00312,0.0036,0.01082,0.0061,0.00399,0.00206,0.00258,0.00142,0.00617,0.00024,0.00035,0,0.00152
30 to 34,0.00909,0.01096,0.006,0.0053,0.00275,0.00195,0.00585,0.00587,0.00218,0.00537,0.00441,0.00264,0.00244,0.00238,0,0
35 to 39,0.00679,0.01065,0.00982,0.00763,0.00343,0.00262,0.00412,0.00446,0.003,0.00472,0.00443,0.0045,0.00687,0.00105,0.00152,0
40 to 44,0.00346,0.01509,0.01468,0.00863,0.00246,0.00321,0.00474,0.00525,0.00698,0.00477,0.00611,0.00625,0.00165,0.00112,0.00157,0
45 to 49,0.00409,0.01058,0.01133,0.01003,0.00303,0.00283,0.00248,0.00253,0.0025,0.00289,0.00839,0.00455,0.00262,0.0018,0.00423,0
50 to 54,0.00254,0.01322,0.01164,0.00778,0.00191,8.00E-04,0.00227,0.00042,0.0032,0.00406,0.00497,0.00459,0.00233,0.00044,0.00704,0
55 to 59,0.00195,0.00458,0.00655,0.00522,0.0015,0.00148,0.00039,0.00109,0.001,0.00208,0.00291,0.00555,0.00127,0.0034,0.00429,0
60 to 64,0.00033,0.00234,0.00218,0.00157,0.00014,0.00061,0.00085,9.00E-05,0.00099,6.00E-04,0.00095,0.00195,0.0047,0.00187,0.00155,0
65 to 69,0.00019,0.00082,0.00037,0.00038,0.00029,0.00043,9.00E-05,0.00041,1.00E-04,0.00035,0,0,0.00256,0.00392,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
