Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.30008,0.19304,0.00181,0.00912,0.00155,0.00158,0.00353,0.00599,0.00197,0.01642,0.00423,0.01483,0.00854,0.00036,0,0
5 to 9,0.15428,5.93449,1.45404,0.05188,0.00121,0.00622,0.02923,0.01737,0.01039,0.02307,0.03851,0.04118,0.01036,0.00554,0,0.00422
10 to 14,0.03129,0.37453,9.57453,2.47629,0.00051,0.00207,0.02087,0.01373,0.00891,0.01614,0.05181,0.03825,0.00562,0.00222,0,0
15 to 19,0.02843,0.03451,0.2471,7.06438,0.03915,0.00962,0.01171,0.00615,0.03155,0.0506,0.0489,0.03852,0.02374,0,0.00152,0.00424
20 to 24,0.00116,0.00152,0.00102,0.00383,0.03068,0.01884,0.00351,0.0014,0.00068,5.00E-04,0.00053,0.00069,0.00178,0.00035,0,0
25 to 29,0.00489,0.00446,0.00369,0.00376,0.0034,0.0108,0.00604,0.00395,0.00201,0.00252,0.00137,0.00596,0.00023,0.00034,0,0.00152
30 to 34,0.01002,0.00819,0.00537,0.00588,0.00233,0.00193,0.00564,0.00565,0.00203,0.00499,0.00392,0.00237,0.0022,0.0022,0,0
35 to 39,0.00744,0.00779,0.00861,0.00833,0.0029,0.00259,0.00397,0.00428,0.00278,0.00438,0.00393,0.00403,0.00618,0.00097,0.00152,0
40 to 44,0.00354,0.00784,0.00935,0.00728,0.00188,0.00314,0.0044,0.00486,0.0061,0.00418,0.005,0.00518,0.00138,0.00098,0.00157,0
45 to 49,0.00417,0.0055,0.00721,0.00844,0.00232,0.00276,0.00231,0.00234,0.00219,0.00253,0.00688,0.00378,0.0022,0.00158,0.00423,0
50 to 54,0.00232,0.0047,0.00511,0.00472,0.00131,0.00077,0.00201,0.00037,0.00262,0.00333,0.00372,0.0035,0.00181,0.00036,0.00704,0
55 to 59,0.00179,0.00167,0.00293,0.00322,0.00105,0.00143,0.00035,0.00098,0.00083,0.00173,0.00223,0.00431,0.001,0.00284,0.00429,0
60 to 64,3.00E-04,0.00083,0.00094,0.00093,1.00E-04,0.00059,0.00077,8.00E-05,0.00083,5.00E-04,0.00074,0.00154,0.00375,0.00158,0.00155,0
65 to 69,0.00017,0.00028,0.00015,0.00021,0.00022,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00216,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
