Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.49336,0.25292,0.00188,0.00759,0.00685,0.00161,0.00397,0.00683,0.00249,0.02098,0.00603,0.02087,0.01137,0.00044,0,0
5 to 9,0.20212,5.75537,1.10694,0.03141,0.01207,0.00588,0.03212,0.01967,0.01423,0.03217,0.06645,0.07058,0.01663,0.00848,0,0.00422
10 to 14,0.03246,0.28513,5.72238,1.17806,0.0043,0.0018,0.01998,0.01354,0.01049,0.01935,0.0767,0.05647,0.00787,0.00309,0,0
15 to 19,0.02367,0.02089,0.11756,2.68284,0.24904,0.00795,0.01002,0.0054,0.03216,0.05244,0.06119,0.04821,0.02853,0,0.00152,0.00424
20 to 24,0.0051,0.01509,0.00867,0.02435,0.09646,0.02036,0.00431,0.00173,0.00091,0.00067,0.00075,0.00096,0.00234,0.00041,0,0
25 to 29,0.00498,0.00422,0.0032,0.00311,0.00368,0.01079,0.00604,0.00395,0.00202,0.00253,0.00138,0.006,0.00024,0.00034,0,0.00152
30 to 34,0.01128,0.00899,0.00514,0.00504,0.00286,0.00193,0.00568,0.0057,0.00207,0.00509,0.00404,0.00244,0.00225,0.00223,0,0
35 to 39,0.00849,0.00882,0.00849,0.00731,0.00358,0.0026,0.004,0.00432,0.00284,0.00447,0.00405,0.00415,0.00633,0.00098,0.00152,0
40 to 44,0.00449,0.01075,0.01102,0.00742,0.00251,0.00315,0.00448,0.00496,0.00631,0.00433,0.00525,0.00543,0.00143,0.001,0.00157,0
45 to 49,0.00533,0.00767,0.00865,0.00874,0.0031,0.00278,0.00235,0.00239,0.00227,0.00262,0.00724,0.00396,0.00229,0.00162,0.00423,0
50 to 54,0.00331,0.00811,0.00756,0.00591,0.00186,0.00078,0.00208,0.00038,0.00275,0.0035,0.00398,0.00373,0.0019,0.00037,0.00704,0
55 to 59,0.00252,0.00286,0.00433,0.00402,0.00146,0.00144,0.00036,0.00101,0.00087,0.00181,0.00237,0.00458,0.00105,0.00293,0.00429,0
60 to 64,4.00E-04,0.00133,0.00132,0.00112,0.00013,0.00059,0.00079,8.00E-05,0.00086,0.00052,0.00078,0.00161,0.0039,0.00162,0.00155,0
65 to 69,0.00021,0.00043,0.00021,0.00026,0.00026,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00221,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
