Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.46296,0.21515,0.00227,0.0113,0.0106,0.00192,0.00477,0.00814,0.00312,0.02615,0.00774,0.02526,0.01068,0.00035,0,0
5 to 9,0.17194,4.4304,1.22487,0.04322,0.01808,0.00839,0.04208,0.02538,0.01915,0.04305,0.09084,0.08911,0.01397,0.00473,0,0.00422
10 to 14,0.03925,0.3155,9.10611,2.32836,0.00912,0.00305,0.03332,0.02226,0.0185,0.03393,0.13938,0.09402,0.00833,0.00191,0,0
15 to 19,0.03523,0.02874,0.23234,6.56718,0.64105,0.01374,0.01816,0.00967,0.06309,0.10241,0.1255,0.09041,0.03417,0,0.00152,0.00424
20 to 24,0.00789,0.02261,0.0184,0.06268,0.23351,0.02597,0.006,0.00239,0.00139,0.00101,0.00121,0.00144,0.00263,0.00037,0,0
25 to 29,0.00595,0.00602,0.00543,0.00537,0.00469,0.01099,0.00624,0.00407,0.00211,0.00265,0.00146,0.00629,0.00024,0.00034,0,0.00152
30 to 34,0.01354,0.01178,0.00858,0.00913,0.00398,0.00199,0.00597,0.00599,0.00221,0.00546,0.0044,0.00261,0.00228,0.0022,0,0
35 to 39,0.01011,0.01138,0.01396,0.0131,0.00496,0.00268,0.0042,0.00454,0.00304,0.00479,0.00441,0.00445,0.00643,0.00097,0.00152,0
40 to 44,0.00562,0.01446,0.01941,0.01455,0.00381,0.00329,0.00481,0.00531,0.00696,0.00477,0.00591,0.00598,0.00147,0.00098,0.00157,0
45 to 49,0.00665,0.01026,0.01517,0.01707,0.00469,0.0029,0.00252,0.00256,0.0025,0.00289,0.00814,0.00437,0.00234,0.00159,0.00423,0
50 to 54,0.00425,0.01108,0.01374,0.01212,0.00299,0.00082,0.00226,0.00042,0.0031,0.00394,0.00459,0.00419,0.00196,0.00037,0.00704,0
55 to 59,0.00305,0.00361,0.00721,0.00755,0.00219,0.00151,0.00038,0.00108,0.00095,0.002,0.00267,0.00504,0.00107,0.00286,0.00429,0
60 to 64,0.00038,0.00112,0.0014,0.00134,0.00014,6.00E-04,8.00E-04,8.00E-05,0.00088,0.00053,8.00E-04,0.00164,0.00385,0.00158,0.00155,0
65 to 69,0.00016,0.00024,0.00013,0.00018,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00216,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
