Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.23314,0.13559,0.00137,0.00634,0.00668,0.00162,0.00388,0.00668,0.00229,0.01923,0.00532,0.01843,0.01046,0.00043,0,0
5 to 9,0.10836,3.91398,1.03833,0.03384,0.01509,0.00661,0.03597,0.02215,0.01448,0.03264,0.06419,0.06759,0.01687,0.00927,0,0.00422
10 to 14,0.02365,0.26745,7.40598,1.7484,0.0073,0.00229,0.02736,0.01869,0.01334,0.02453,0.0937,0.06805,0.00992,0.00404,0,0
15 to 19,0.01977,0.0225,0.17447,4.55558,0.47607,0.01016,0.01428,0.00776,0.04356,0.07085,0.08058,0.0625,0.03825,0,0.00152,0.00424
20 to 24,0.00497,0.01888,0.01474,0.04655,0.1878,0.02284,0.00534,0.00215,0.00113,0.00082,0.00093,0.00117,0.00286,0.00049,0,0
25 to 29,0.00501,0.00474,0.00408,0.00397,0.00412,0.01085,0.00612,0.004,0.00205,0.00257,0.0014,0.00609,0.00024,0.00034,0,0.00152
30 to 34,0.01102,0.01007,0.00705,0.00718,0.00354,0.00196,0.00584,0.00587,0.00213,0.00524,0.00416,0.00251,0.00231,0.00228,0,0
35 to 39,0.0083,0.00993,0.01172,0.01052,0.00446,0.00263,0.00412,0.00446,0.00293,0.00461,0.00418,0.00428,0.00651,0.001,0.00152,0
40 to 44,0.00412,0.01094,0.01401,0.01005,0.0031,0.00319,0.00462,0.00511,0.00649,0.00445,0.0054,0.00557,0.00147,0.00103,0.00157,0
45 to 49,0.00489,0.00778,0.01097,0.01181,0.00383,0.00282,0.00242,0.00247,0.00234,0.0027,0.00744,0.00406,0.00235,0.00166,0.00423,0
50 to 54,0.00292,0.00783,0.00924,0.00778,0.0023,0.00079,0.00214,4.00E-04,0.00283,0.0036,0.00409,0.00382,0.00195,0.00038,0.00704,0
55 to 59,0.00222,0.00274,0.00522,0.00522,0.00178,0.00146,0.00037,0.00104,0.00089,0.00186,0.00243,0.00467,0.00107,0.00299,0.00429,0
60 to 64,0.00037,0.00135,0.00166,0.0015,0.00016,6.00E-04,0.00081,9.00E-05,0.00088,0.00054,8.00E-04,0.00165,0.004,0.00165,0.00155,0
65 to 69,2.00E-04,0.00047,0.00028,0.00035,0.00031,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00226,0.00356,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
