Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.09767,0.06725,0.00059,0.0022,0.00251,0.00148,0.00319,0.00543,0.00193,0.01603,0.00484,0.01713,0.00967,4.00E-04,0,0
5 to 9,0.05375,4.06762,0.92668,0.02272,0.00757,0.00613,0.03159,0.01887,0.01598,0.03493,0.09634,0.10548,0.02498,0.01141,0,0.00422
10 to 14,0.01013,0.23869,5.67307,1.00806,0.00316,0.00198,0.02167,0.01434,0.01322,0.02357,0.12601,0.09543,0.01326,0.00455,0,0
15 to 19,0.00686,0.01511,0.10059,1.98977,0.16306,0.00823,0.00999,0.00527,0.03586,0.05685,0.08576,0.06926,0.04084,0,0.00152,0.00424
20 to 24,0.00187,0.00947,0.00637,0.01594,0.06414,0.02029,0.00417,0.00166,0.00091,0.00066,0.00084,0.00108,0.00262,0.00044,0,0
25 to 29,0.00458,0.0044,0.00353,0.00322,0.00366,0.01082,0.00607,0.00397,0.00204,0.00256,0.00142,0.00616,0.00024,0.00034,0,0.00152
30 to 34,0.00906,0.00885,0.00558,0.00502,0.00276,0.00194,0.00573,0.00574,0.00211,0.00519,0.00426,0.00257,0.00235,0.00229,0,0
35 to 39,0.00674,0.00846,0.00899,0.00715,0.00343,0.00261,0.00403,0.00435,0.0029,0.00455,0.00427,0.00438,0.00662,0.00101,0.00152,0
40 to 44,0.00347,0.01207,0.01388,0.00827,0.00251,0.00319,0.00458,0.00506,0.00663,0.00453,0.00583,0.00603,0.00157,0.00105,0.00157,0
45 to 49,0.00407,0.00833,0.01054,0.00948,0.00306,0.00281,0.0024,0.00244,0.00238,0.00274,0.00798,0.00438,0.00249,0.0017,0.00423,0
50 to 54,0.00266,0.01175,0.01242,0.00828,0.00207,8.00E-04,0.00219,4.00E-04,0.00305,0.00386,0.00484,0.00453,0.00225,0.00041,0.00704,0
55 to 59,0.00207,0.00428,0.00732,0.00578,0.00165,0.00148,0.00038,0.00106,0.00096,0.002,0.00288,0.00556,0.00124,0.00322,0.00429,0
60 to 64,0.00034,0.002,0.00222,0.0016,0.00014,0.00061,0.00082,9.00E-05,0.00094,0.00057,0.00092,0.00191,0.00451,0.00175,0.00155,0
65 to 69,0.00018,0.00058,0.00031,0.00033,0.00028,0.00043,8.00E-05,0.00039,9.00E-05,0.00033,0,0,0.0024,0.00366,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
