Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.9606,0.40155,0.00321,0.01546,0.01562,0.00221,0.007,0.012,0.0042,0.03495,0.00981,0.03336,0.01548,0.00045,0,0
5 to 9,0.32091,7.15447,1.48475,0.0508,0.02351,0.00987,0.06571,0.0398,0.02547,0.05677,0.10953,0.11503,0.02263,0.00765,0,0.00422
10 to 14,0.05543,0.38244,8.27999,2.05385,0.00898,0.00304,0.04216,0.02828,0.01959,0.03562,0.13258,0.09638,0.01118,0.0029,0,0
15 to 19,0.0482,0.03378,0.20495,5.62066,0.61257,0.01347,0.02226,0.0119,0.06511,0.1048,0.11662,0.0904,0.04431,0,0.00152,0.00424
20 to 24,0.01162,0.02941,0.01811,0.0599,0.24666,0.02653,0.00719,0.00288,0.0015,0.00108,0.00122,0.00153,0.00319,0.00043,0,0
25 to 29,0.00686,0.00709,0.00542,0.00527,0.00479,0.01101,0.00636,0.00416,0.00213,0.00267,0.00146,0.00634,0.00024,0.00034,0,0.00152
30 to 34,0.01988,0.0184,0.01086,0.01119,0.00477,0.00203,0.00642,0.00644,0.00235,0.00578,0.00462,0.00277,0.00243,0.00227,0,0
35 to 39,0.01491,0.01784,0.01774,0.01612,0.00596,0.00273,0.00452,0.00489,0.00323,0.00508,0.00464,0.00471,0.00685,0.001,0.00152,0
40 to 44,0.00756,0.01923,0.02056,0.01502,0.00412,0.00333,0.0051,0.00565,0.00722,0.00494,0.00603,0.00617,0.00155,0.00102,0.00157,0
45 to 49,0.00889,0.01353,0.01593,0.01747,0.00505,0.00293,0.00267,0.00272,0.00259,0.00299,0.00828,0.0045,0.00247,0.00164,0.00423,0
50 to 54,0.00538,0.01336,0.01307,0.01126,0.00302,0.00082,0.00237,0.00044,0.00316,0.00401,0.00457,0.00425,0.00206,0.00038,0.00704,0
55 to 59,0.00402,0.00466,0.00739,0.00755,0.00232,0.00152,0.00041,0.00114,0.00099,0.00206,0.0027,0.00517,0.00113,0.00295,0.00429,0
60 to 64,0.00055,0.00181,0.00188,0.00174,0.00018,0.00061,0.00085,9.00E-05,0.00093,0.00056,0.00084,0.00173,0.00406,0.00162,0.00155,0
65 to 69,0.00021,0.00039,2.00E-04,0.00027,0.00027,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00221,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
