Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.75433,0.32807,0.00265,0.00721,0.00292,0.00184,0.00602,0.01002,0.00356,0.02901,0.00816,0.02669,0.01355,0.00045,0,0
5 to 9,0.26219,6.1384,1.28674,0.02434,0.00337,0.00735,0.05561,0.03232,0.02129,0.04606,0.0896,0.0888,0.01934,0.00803,0,0.00422
10 to 14,0.04574,0.33144,7.2481,0.99471,0.00131,0.00229,0.03603,0.0232,0.01653,0.0292,0.10955,0.07521,0.00965,0.00306,0,0
15 to 19,0.02247,0.01619,0.09926,1.53146,0.06376,0.00843,0.01291,0.00668,0.03669,0.05781,0.06384,0.0478,0.027,0,0.00152,0.00424
20 to 24,0.00217,0.00422,0.00265,0.00623,0.0337,0.01936,0.00388,0.00154,0.00076,0.00055,6.00E-04,0.00077,0.00192,0.00036,0,0
25 to 29,0.00572,0.00527,0.00408,0.0033,0.00349,0.01086,0.00619,0.00404,0.00207,0.00259,0.00141,0.00612,0.00024,0.00034,0,0.00152
30 to 34,0.01709,0.01557,0.00928,0.00649,0.00257,0.00198,0.00621,0.00619,0.00226,0.00554,0.00442,0.00263,0.00237,0.00227,0,0
35 to 39,0.01244,0.01449,0.01455,0.00905,0.00319,0.00265,0.00435,0.00468,0.00309,0.00484,0.00441,0.00445,0.00664,0.001,0.00152,0
40 to 44,0.0064,0.01608,0.01735,0.00846,0.0021,0.00322,0.00491,0.0054,0.00691,0.0047,0.00572,0.00583,0.00151,0.00102,0.00157,0
45 to 49,0.00738,0.01098,0.01305,0.00964,0.00258,0.00284,0.00256,0.00259,0.00247,0.00283,0.00783,0.00423,0.00239,0.00164,0.00423,0
50 to 54,0.00447,0.01093,0.0108,0.00617,0.00148,8.00E-04,0.00227,0.00042,0.003,0.00379,0.00431,0.00398,0.00199,0.00038,0.00704,0
55 to 59,0.00322,0.0036,0.00577,0.00399,0.00116,0.00147,0.00039,0.00108,0.00093,0.00193,0.00253,0.00481,0.00108,0.00294,0.00429,0
60 to 64,0.00048,0.00155,0.00162,0.00106,0.00011,6.00E-04,0.00083,9.00E-05,9.00E-04,0.00055,0.00081,0.00166,0.00398,0.00162,0.00155,0
65 to 69,0.00021,0.00041,0.00021,0.00022,0.00023,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00222,0.00349,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
