Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.13799,0.09538,0.00072,0.00335,0.00289,0.0015,0.0034,0.0058,0.00191,0.01604,0.00431,0.01512,0.00883,0.00035,0,0
5 to 9,0.07622,4.1222,0.79309,0.02577,0.007,0.00586,0.03263,0.01966,0.0121,0.02711,0.05133,0.05444,0.01418,0.00564,0,0.00422
10 to 14,0.01236,0.20428,4.10166,0.96688,0.00251,0.00179,0.02027,0.01353,0.00899,0.01644,0.05992,0.04407,0.00676,0.00212,0,0
15 to 19,0.01044,0.01714,0.09648,2.51717,0.16667,0.0082,0.01084,0.00577,0.0302,0.0489,0.05312,0.04176,0.02683,0,0.00152,0.00424
20 to 24,0.00215,0.00875,0.00506,0.0163,0.05828,0.01998,0.00413,0.00165,0.00082,0.00059,0.00065,0.00083,0.00211,0.00037,0,0
25 to 29,0.00465,0.00421,0.00319,0.00321,0.00361,0.0108,0.00607,0.00396,0.00202,0.00253,0.00138,0.006,0.00024,0.00034,0,0.00152
30 to 34,0.00965,0.00914,0.00522,0.00545,0.00274,0.00194,0.00575,0.00576,0.00207,0.00511,0.00404,0.00243,0.00225,0.00221,0,0
35 to 39,0.0072,0.00882,0.00849,0.00781,0.00341,0.0026,0.00405,0.00437,0.00285,0.00449,0.00405,0.00414,0.00635,0.00097,0.00152,0
40 to 44,0.00345,0.00914,0.00944,0.00697,0.00225,0.00315,0.0045,0.00497,0.00626,0.00429,0.00517,0.00534,0.00142,0.00099,0.00157,0
45 to 49,0.00408,0.00646,0.00735,0.00815,0.00277,0.00278,0.00236,0.0024,0.00225,0.0026,0.00712,0.0039,0.00227,0.00159,0.00423,0
50 to 54,0.00237,0.00626,0.00591,0.00513,0.0016,0.00078,0.00207,0.00038,0.00271,0.00344,0.00387,0.00363,0.00187,0.00037,0.00704,0
55 to 59,0.00182,0.00221,0.00338,0.00349,0.00126,0.00144,0.00036,0.00101,0.00085,0.00178,0.00231,0.00446,0.00103,0.00286,0.00429,0
60 to 64,0.00031,0.00113,0.00113,0.00105,0.00012,0.00059,0.00079,8.00E-05,0.00085,0.00052,0.00076,0.00159,0.00387,0.00159,0.00155,0
65 to 69,0.00016,0.00029,0.00015,2.00E-04,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00218,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
