Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.54226,0.25358,0.00203,0.01124,0.00802,0.00192,0.00516,0.00877,0.00321,0.02636,0.00779,0.02468,0.0123,0.00046,0,0
5 to 9,0.20265,5.202,1.08022,0.04262,0.01312,0.00836,0.04746,0.02849,0.01983,0.04326,0.09094,0.08547,0.01779,0.00854,0,0.00422
10 to 14,0.03505,0.27824,6.02782,1.72407,0.00502,0.00258,0.0306,0.02034,0.0153,0.02724,0.11034,0.0719,0.00883,0.00323,0,0
15 to 19,0.03506,0.02834,0.17204,5.43834,0.39337,0.01245,0.01809,0.00959,0.05708,0.08997,0.10912,0.07575,0.03888,0,0.00152,0.00424
20 to 24,0.00596,0.0164,0.01012,0.03846,0.11787,0.0231,0.00529,0.0021,0.00113,0.00081,0.00094,0.00112,0.00253,0.00043,0,0
25 to 29,0.00595,0.006,0.00461,0.00487,0.00417,0.01095,0.00624,0.00407,0.0021,0.00262,0.00144,0.00621,0.00024,0.00034,0,0.00152
30 to 34,0.01464,0.01329,0.00788,0.00909,0.00351,0.00199,0.00605,0.00607,0.00223,0.00546,0.00441,0.0026,0.00234,0.00228,0,0
35 to 39,0.0109,0.01277,0.01276,0.01299,0.00436,0.00268,0.00426,0.0046,0.00306,0.0048,0.00441,0.00443,0.00658,0.001,0.00152,0
40 to 44,0.00578,0.01497,0.01606,0.01317,0.00309,0.00327,0.00483,0.00534,0.00689,0.0047,0.0058,0.00584,0.0015,0.00103,0.00157,0
45 to 49,0.0067,0.01031,0.01218,0.015,0.00376,0.00288,0.00253,0.00257,0.00247,0.00283,0.00795,0.00424,0.00238,0.00165,0.00423,0
50 to 54,0.00427,0.0111,0.01088,0.01054,0.00232,0.00081,0.00226,0.00042,0.00304,0.00385,0.00446,0.00405,0.002,0.00038,0.00704,0
55 to 59,0.00298,0.00347,0.00551,0.00632,0.0017,0.00149,0.00038,0.00108,0.00093,0.00194,0.00257,0.00485,0.00108,0.00297,0.00429,0
60 to 64,0.00043,0.00142,0.00148,0.00153,0.00014,0.00061,0.00082,9.00E-05,9.00E-04,0.00054,0.00082,0.00166,0.00396,0.00163,0.00155,0
65 to 69,0.00021,0.00044,0.00022,0.00031,0.00027,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00223,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
