Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.3117,0.16073,0.00132,0.00402,0.0041,0.00166,0.00437,0.00743,0.00301,0.02438,0.00748,0.02539,0.01461,0.00055,0,0
5 to 9,0.12845,3.85506,0.82262,0.01705,0.00679,0.00652,0.04041,0.02417,0.02055,0.04377,0.09884,0.10238,0.02675,0.01359,0,0.00422
10 to 14,0.02282,0.21189,4.71691,0.70911,0.00267,0.00205,0.0266,0.01762,0.01619,0.02813,0.12248,0.08781,0.01348,0.00519,0,0
15 to 19,0.01255,0.01134,0.07076,1.19761,0.12175,0.00807,0.01074,0.00568,0.03805,0.05914,0.07401,0.05715,0.03687,0,0.00152,0.00424
20 to 24,0.00305,0.0085,0.00539,0.0119,0.0583,0.02045,0.00443,0.00176,0.00099,7.00E-04,0.00083,0.00104,0.00264,0.00046,0,0
25 to 29,0.00513,0.00468,0.00366,0.00315,0.00369,0.01085,0.00615,0.00401,0.00208,0.0026,0.00143,0.00621,0.00024,0.00035,0,0.00152
30 to 34,0.01241,0.01132,0.00685,0.0054,0.00294,0.00196,0.00598,0.00599,0.00226,0.00552,0.00451,0.0027,0.00248,0.00239,0,0
35 to 39,0.00923,0.01084,0.01105,0.00769,0.00365,0.00264,0.00421,0.00454,0.0031,0.00484,0.00451,0.00458,0.00699,0.00105,0.00152,0
40 to 44,0.00541,0.01552,0.01699,0.00878,0.00271,0.00324,0.0049,0.00541,0.00734,0.00496,0.00632,0.00643,0.0017,0.00113,0.00157,0
45 to 49,0.0062,0.01044,0.01258,0.00986,0.00327,0.00285,0.00255,0.00259,0.0026,0.00297,0.00857,0.00463,0.00267,0.0018,0.00423,0
50 to 54,0.00411,0.01206,0.01208,0.00715,0.00204,0.00081,0.00232,0.00043,0.00331,0.00415,0.00498,0.00459,0.00234,0.00043,0.00704,0
55 to 59,0.00306,0.00415,0.00673,0.00477,0.00159,0.00149,0.00039,0.00111,0.00103,0.00211,0.00291,0.00553,0.00127,0.00334,0.00429,0
60 to 64,0.00052,0.00214,0.00226,0.00145,0.00015,0.00061,0.00087,9.00E-05,0.00102,0.00061,0.00096,0.00195,0.00471,0.00184,0.00155,0
65 to 69,0.00026,7.00E-04,0.00036,0.00033,0.00029,0.00044,9.00E-05,0.00041,1.00E-04,0.00035,0,0,0.00252,0.00383,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
