Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.13193,0.10114,0.00091,0.00386,0.0036,0.00155,0.00337,0.00577,0.00206,0.01702,0.00507,0.01778,0.00871,0.00037,0,0
5 to 9,0.08083,5.10568,1.19809,0.03511,0.01147,0.00731,0.03465,0.02116,0.01673,0.03619,0.08966,0.09641,0.01482,0.0071,0,0.00422
10 to 14,0.01568,0.3086,7.55506,1.60466,0.00493,0.00241,0.02426,0.01641,0.01415,0.02496,0.12004,0.08925,0.00797,0.00285,0,0
15 to 19,0.01203,0.02335,0.16013,3.7657,0.29284,0.01016,0.01203,0.00648,0.0428,0.06703,0.09396,0.07454,0.02939,0,0.00152,0.00424
20 to 24,0.00268,0.01435,0.00994,0.02863,0.0973,0.0217,0.00448,0.0018,0.00099,0.00071,0.00089,0.00113,0.00227,0.00039,0,0
25 to 29,0.00481,0.00525,0.00429,0.00397,0.00392,0.01087,0.00611,0.00399,0.00206,0.00258,0.00142,0.00619,0.00024,0.00034,0,0.00152
30 to 34,0.00957,0.0097,0.00625,0.00605,0.00297,0.00195,0.00574,0.00576,0.00211,0.00518,0.0042,0.00253,0.00225,0.00223,0,0
35 to 39,0.00717,0.00949,0.0103,0.00878,0.00372,0.00262,0.00405,0.00437,0.0029,0.00456,0.00422,0.00432,0.00634,0.00098,0.00152,0
40 to 44,0.0037,0.01263,0.01486,0.00987,0.00273,0.00321,0.00458,0.00507,0.00657,0.00448,0.00562,0.00581,0.00145,0.001,0.00157,0
45 to 49,0.00433,0.00863,0.01116,0.01118,0.00331,0.00283,0.0024,0.00244,0.00235,0.0027,0.0077,0.00421,0.0023,0.00162,0.00423,0
50 to 54,0.00278,0.01094,0.01184,0.00907,0.00219,8.00E-04,0.00216,4.00E-04,0.00295,0.00373,0.00444,0.00415,0.00195,0.00038,0.00704,0
55 to 59,0.00214,0.00391,0.00684,0.00622,0.00172,0.00148,0.00037,0.00105,0.00093,0.00192,0.00264,0.00508,0.00107,0.00294,0.00429,0
60 to 64,0.00031,0.00119,0.00134,0.00115,0.00013,6.00E-04,0.00079,8.00E-05,0.00086,0.00053,8.00E-04,0.00165,0.00386,0.0016,0.00155,0
65 to 69,0.00017,0.00036,2.00E-04,0.00025,0.00025,0.00043,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
