Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06599,0.02172,0.00017,0.00071,0.0015,0.00142,0.00292,0.00498,0.00165,0.0138,0.0038,0.01349,0.00797,0.00036,0,0
5 to 9,0.01736,3.21277,0.59207,0.01131,0.00261,0.00604,0.03297,0.0204,0.01569,0.03516,0.09859,0.10649,0.02841,0.01549,0,0.00422
10 to 14,0.0029,0.1525,2.93441,0.40865,0.00094,0.00181,0.01997,0.01365,0.01118,0.02044,0.10842,0.08111,0.01272,0.0053,0,0
15 to 19,0.00223,0.00752,0.04078,0.65343,0.04972,0.00735,0.00843,0.00456,0.0272,0.04407,0.063,0.05047,0.03318,0,0.00152,0.00424
20 to 24,0.00112,0.00327,0.00189,0.00486,0.03351,0.01926,0.00373,0.00149,0.00076,0.00055,0.00064,0.00082,0.0021,0.00039,0,0
25 to 29,0.0044,0.00433,0.00323,0.00287,0.00348,0.01083,0.0061,0.00399,0.00205,0.00257,0.00143,0.00622,0.00024,0.00035,0,0.00152
30 to 34,0.00828,0.00923,0.00514,0.00424,0.00248,0.00195,0.00582,0.00584,0.00215,0.0053,0.00443,0.00267,0.00247,0.0024,0,0
35 to 39,0.00618,0.00914,0.00856,0.00617,0.00309,0.00262,0.0041,0.00444,0.00297,0.00467,0.00446,0.00456,0.00698,0.00106,0.00152,0
40 to 44,0.00296,0.01185,0.01173,0.00627,0.00207,0.0032,0.00467,0.00518,0.00677,0.00464,0.00608,0.00627,0.00167,0.00113,0.00157,0
45 to 49,0.00351,0.00838,0.00914,0.00735,0.00256,0.00282,0.00245,0.0025,0.00243,0.00281,0.00837,0.00457,0.00266,0.00182,0.00423,0
50 to 54,0.00209,0.01203,0.01069,0.00608,0.00157,0.00081,0.00227,0.00042,0.00319,0.00405,0.00524,0.00488,0.0025,0.00046,0.00704,0
55 to 59,0.00163,0.00432,0.00622,0.00421,0.00125,0.00149,0.00039,0.00111,0.001,0.00209,0.0031,0.00595,0.00137,0.0036,0.00429,0
60 to 64,0.00028,0.00227,0.00213,0.0013,0.00012,0.00062,0.00086,9.00E-05,0.001,0.00061,0.00102,0.00211,0.00511,0.00199,0.00155,0
65 to 69,0.00017,0.00079,0.00036,0.00032,0.00025,0.00044,9.00E-05,0.00041,1.00E-04,0.00035,0,0,0.00272,0.0041,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
