Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65121,0.30354,0.00257,0.01421,0.01697,0.00176,0.00438,0.00741,0.00266,0.02219,0.00579,0.02019,0.0112,0.00041,0,0
5 to 9,0.24258,6.1445,1.35264,0.05326,0.02925,0.00696,0.0357,0.02124,0.01466,0.03257,0.05695,0.06131,0.01496,0.00662,0,0.00422
10 to 14,0.0444,0.34841,8.00141,2.28393,0.01182,0.00222,0.024,0.01582,0.01183,0.02144,0.07239,0.05391,0.00772,0.00258,0,0
15 to 19,0.04432,0.03542,0.22791,7.18976,0.92432,0.0107,0.0142,0.00746,0.04416,0.07085,0.07171,0.05685,0.03401,0,0.00152,0.00424
20 to 24,0.01263,0.03658,0.02386,0.09038,0.42634,0.02456,0.0058,0.00229,0.00126,0.00091,0.00096,0.00122,0.00291,0.00043,0,0
25 to 29,0.00546,0.00499,0.00395,0.00418,0.00443,0.01083,0.00608,0.00397,0.00203,0.00255,0.00139,0.00602,0.00024,0.00034,0,0.00152
30 to 34,0.01242,0.01,0.00618,0.00714,0.00385,0.00194,0.00573,0.00574,0.00208,0.00511,0.00402,0.00243,0.00224,0.00222,0,0
35 to 39,0.00921,0.00952,0.00992,0.01011,0.00475,0.00261,0.00403,0.00435,0.00285,0.00449,0.00403,0.00413,0.00631,0.00097,0.00152,0
40 to 44,0.0048,0.01107,0.01242,0.01019,0.00345,0.00317,0.00451,0.00498,0.00632,0.00433,0.00518,0.00536,0.00142,0.00099,0.00157,0
45 to 49,0.00564,0.00777,0.00959,0.01181,0.00422,0.00279,0.00236,0.0024,0.00227,0.00262,0.00713,0.00391,0.00227,0.0016,0.00423,0
50 to 54,0.00318,0.00695,0.00714,0.00693,0.00236,0.00078,0.00207,0.00038,0.00271,0.00345,0.00386,0.00362,0.00186,0.00037,0.00704,0
55 to 59,0.00243,0.00249,0.00413,0.00475,0.00185,0.00144,0.00036,0.001,0.00086,0.00179,0.0023,0.00446,0.00103,0.00287,0.00429,0
60 to 64,0.00039,0.0012,0.0013,0.00134,0.00016,6.00E-04,0.00078,8.00E-05,0.00085,0.00052,0.00076,0.00158,0.00384,0.00159,0.00155,0
65 to 69,0.00019,0.00034,0.00018,0.00025,0.00028,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00218,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
