Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07026,0.03448,0.00025,0.00104,0.00169,0.00142,0.00295,0.00505,0.0017,0.01426,0.00398,0.01385,0.00814,0.00036,0,0
5 to 9,0.02756,4.07346,0.73372,0.01706,0.00469,0.00553,0.02928,0.01813,0.01535,0.03409,0.08958,0.08643,0.02249,0.01184,0,0.00422
10 to 14,0.0044,0.18899,3.5544,0.6012,0.00161,0.00167,0.0177,0.01211,0.01079,0.01957,0.09721,0.06533,0.01001,0.00406,0,0
15 to 19,0.00324,0.01134,0.05999,1.13813,0.08523,0.00725,0.00837,0.00453,0.02941,0.04732,0.06583,0.04818,0.03104,0,0.00152,0.00424
20 to 24,0.00126,0.00586,0.00325,0.00833,0.0415,0.01941,0.00383,0.00153,0.00081,0.00058,0.00069,0.00086,0.00219,4.00E-04,0,0
25 to 29,0.00442,0.00397,0.00297,0.00283,0.0035,0.01079,0.00604,0.00395,0.00203,0.00254,0.0014,0.00605,0.00024,0.00034,0,0.00152
30 to 34,0.00838,0.0082,0.00456,0.00421,0.00254,0.00193,0.00568,0.0057,0.00209,0.00515,0.00418,0.0025,0.00231,0.00228,0,0
35 to 39,0.00627,0.00813,0.0076,0.00614,0.00317,0.0026,0.00401,0.00433,0.00288,0.00453,0.00421,0.00426,0.00652,0.00101,0.00152,0
40 to 44,0.00307,0.01159,0.01132,0.00678,0.00221,0.00316,0.00454,0.00503,0.00656,0.00449,0.0057,0.00578,0.00153,0.00105,0.00157,0
45 to 49,0.00363,0.00813,0.00875,0.00789,0.00272,0.00279,0.00238,0.00242,0.00236,0.00272,0.00784,0.00421,0.00244,0.0017,0.00423,0
50 to 54,0.00218,0.01093,0.00958,0.00636,0.0017,0.00079,0.00215,4.00E-04,0.00299,0.00379,0.00464,0.00422,0.00216,0.00041,0.00704,0
55 to 59,0.00167,0.0035,0.00501,0.00402,0.00131,0.00145,0.00037,0.00104,0.00092,0.00193,0.00268,0.00504,0.00116,0.00315,0.00429,0
60 to 64,0.00029,0.0018,0.00168,0.00122,0.00012,6.00E-04,0.00081,9.00E-05,0.00092,0.00056,0.00088,0.00178,0.00432,0.00174,0.00155,0
65 to 69,0.00017,0.00061,0.00028,0.00029,0.00026,0.00043,8.00E-05,0.00039,9.00E-05,0.00033,0,0,0.00238,0.00369,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
