Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.6286,0.2052,0,0,0,0.00143,0.00498,0.00072,0,0,0.02037,0,0,0,0,0
5 to 9,0.1165,1.52656,0.17383,0.07757,0,0.00227,0,0.04238,0.00987,0,0.03588,0,0.03848,0,0,0
10 to 14,0,0.05272,1.95783,1.22552,0.00572,0.00074,0,0.05239,0.03543,0.05436,0.00343,0,0,0,0,0
15 to 19,0.20109,0.10866,0.07157,2.28086,0.83014,0,0,0.03698,0.11754,0.22389,0.0748,0,0,0,0,0
20 to 24,0.01318,0.05787,0,0.02372,0.38739,0.03038,0.00519,0.00329,0,0,0,0,0,0,0,0
25 to 29,0.00122,0.00586,0.00128,0.002,0.01101,0.0145,0,0,0,0,0,0.00143,0,0,0,0
30 to 34,0.01901,0.01105,0.00274,0.00252,0.00179,0.00094,0,0.00718,0.00139,0,0,0,0,0,0,0
35 to 39,0.0099,0.01112,0.00523,0.00547,0.00328,0.00154,0.00656,0.00087,0,0,0,0.00152,0,0,0,0
40 to 44,0.00078,0.01193,0.00733,0.00707,0.00046,0.00156,0,0.00149,0.00528,0.00463,0.00108,0.00157,0,0,0,0
45 to 49,0.00323,0.00618,0.00529,0.0062,0.00204,0.00094,0,0.00207,0.00242,0.00331,0,0.00429,0,0,0,0
50 to 54,0.00059,0.00254,0.00302,0.00617,0.00166,0.00092,0.00242,3.00E-04,0,0.00071,0,0.00149,0,0,0,0
55 to 59,0,0,0.00132,0.00096,0.00036,0.00209,0,0,0,0,0,0.00405,0,0,0,0
60 to 64,0,0,0.0011,8.00E-04,0,0.00032,0,0,0,0,0,0,0,0,0,0
65 to 69,0,0,0.00028,0.00034,0,0,0,0,0,0,0,0,0.00462,0,0,0
70 to 74,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0
75+,0,0,0,0,0,0,0,0,0,0,0,0.00142,0,0,0,0
