Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.86431,0.41902,0,0.02134,0,0,0,0,0.01323,0,0,0,0,0,0,0
5 to 9,0.65604,6.51145,1.49426,0,0.06501,0,0,0,0.00995,0,0,0,0,0,0,0
10 to 14,0,0.53602,8.67821,2.7437,0.04084,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0.04137,0.06569,6.32159,0.36002,0,0,0,0.01012,0,0,0.04707,0,0,0,0
20 to 24,0.01377,0.08654,0.03762,0.0622,0.72071,0.01354,0.00561,0,0.00686,0,0,0,0,0,0,0
25 to 29,0.00574,0.00377,0.00499,0.00185,0.00861,0,0.00187,0,0.00534,0,0,0,0,0.00322,0,0
30 to 34,0.01491,0.018,0.0128,0.01201,0.00732,0,0.01301,0,0.00582,0,0.00374,0,0,0.00321,0,0
35 to 39,0.03267,0.01554,0.014,0.01642,0.0177,0.0071,0.0055,0,0.00593,0,0.00385,0,0,0,0,0
40 to 44,0.0249,0.0232,0.02538,0.02043,0.00478,0,0.00579,0,0.01407,0.01246,0.01767,0,0,0,0,0
45 to 49,0.00577,0.02505,0.0133,0.0175,0.01803,0.04675,0.00208,0,0.00226,0,0.01074,0,0,0.00316,0,0
50 to 54,0.00526,0.02199,0.01336,0.01141,0.00427,0.00741,0.00565,0,0.02159,0,0,0.00177,0,0.00314,0,0
55 to 59,0.00186,0.00794,0.00425,0.00824,0.0073,0,0,0,0,0,0,0.00173,0,0.00311,0,0
60 to 64,0,0.00269,0.00144,0.00145,0,0,0,0,0,0,0,0.00173,0.19444,0.00317,0,0
65 to 69,0,0.00021,0,0.00019,0,0,0,0,0,0,0,0,0.07023,0.01418,0,0
70 to 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01969,0,0
75+,0,0,8.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
