3.991327254652800027e-01
3.948075309394725174e-01
4.022340898538860898e-01
4.963382577801381812e-01
6.774025858086478724e-01
7.930450307450174208e-01
8.374194527357667894e-01
8.402912936299908875e-01
8.176304599317949506e-01
8.081257676036830429e-01
8.168620238480317486e-01
8.359357113555672125e-01
8.574139000421464596e-01
8.381473039806752734e-01
7.793588002934677128e-01
7.715186068117150242e-01
