Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.08379,0.09226,0.10592,0.06012,0.12347,0.07685,0.09952,0.07748,0.06143,0.01799,0.01701,0.00067,0
20 to 24,0,0,0,0.13688,0.36406,0.45254,0.32937,0.28132,0.32996,0.233,0.20187,0.16048,0.13774,0.05096,0.00093,0.00258
25 to 29,0,0,0,0.10282,0.45573,0.99538,0.70933,0.68597,0.67607,0.52656,0.5522,0.38556,0.32068,0.17065,0.00157,0.00347
30 to 34,0,0,0,0.10069,0.39953,0.74816,0.97505,0.77158,0.83761,0.70916,0.67613,0.56311,0.37106,0.16531,0.00279,0.00366
35 to 39,0,0,0,0.09637,0.45324,0.75209,0.88043,1.09777,0.92294,0.80276,0.72492,0.54667,0.45151,0.06862,0.00323,0.00677
40 to 44,0,0,0,0.10698,0.34101,0.69239,0.78626,1.06424,1.12678,0.8276,0.9782,0.69642,0.4865,0.15397,0.00283,0.00221
45 to 49,0,0,0,0.08739,0.28297,0.50295,0.66509,0.76305,0.93803,0.83686,0.97759,0.5692,0.49219,0.13755,0.00244,0.00081
50 to 54,0,0,0,0.05443,0.22918,0.43854,0.42554,0.58933,0.71514,0.57179,0.7878,0.55976,0.3989,0.1671,0.00158,0.00079
55 to 59,0,0,0,0.02959,0.12061,0.23208,0.28441,0.26861,0.2842,0.33327,0.43778,0.40121,0.3527,0.10315,0.00299,0
60 to 64,0,0,0,0.01447,0.08127,0.14159,0.13926,0.10162,0.14848,0.12253,0.15242,0.16965,0.12566,0.07637,0.00146,0
65 to 69,0,0,0,0.00624,0.01595,0.03474,0.03739,0.02893,0.03341,0.0376,0.0256,0.02624,0.03327,0.01213,0.00049,3.00E-04
70 to 74,0,0,0,7.00E-05,0.00073,0.00075,0.00032,0.00073,0.00082,0.00085,0.00088,0.00044,0.00046,0.00073,2.00E-05,0
75+,0,0,0,0,0.00021,0.00022,0.00027,0.00048,0.00103,0.00048,0.00075,0.00044,0.00083,0.00035,3.00E-05,0
