Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01027,0.05057,0.04833,0.02613,0.0506,0.03203,0.04007,0.03238,0.02765,0.00845,0.00793,0.00023,0
20 to 24,0,0,0,0.07503,0.89207,0.9231,0.64005,0.51538,0.61482,0.41937,0.37709,0.32293,0.28915,0.10612,0.00145,0.00403
25 to 29,0,0,0,0.04692,0.92961,1.69025,1.14747,1.0462,1.0487,0.78897,0.85869,0.64588,0.56039,0.29588,0.00204,0.00452
30 to 34,0,0,0,0.04377,0.77638,1.2103,1.50264,1.12103,1.23775,1.01225,1.00161,0.89862,0.61773,0.27305,0.00346,0.00454
35 to 39,0,0,0,0.03949,0.83036,1.14704,1.27919,1.5037,1.28579,1.08029,1.01246,0.82248,0.70865,0.10686,0.00378,0.00792
40 to 44,0,0,0,0.04459,0.63541,1.074,1.16187,1.48266,1.59656,1.13272,1.38951,1.06566,0.7766,0.24385,0.00337,0.00263
45 to 49,0,0,0,0.03518,0.50931,0.7536,0.94935,1.02685,1.28387,1.1064,1.34137,0.84133,0.75892,0.21044,0.00281,0.00094
50 to 54,0,0,0,0.02274,0.4281,0.68194,0.6304,0.82308,1.01584,0.78456,1.12185,0.85868,0.63835,0.26531,0.00188,0.00094
55 to 59,0,0,0,0.01332,0.2427,0.38876,0.45386,0.40412,0.43488,0.4926,0.67157,0.663,0.60801,0.17643,0.00384,0
60 to 64,0,0,0,0.0068,0.1706,0.24742,0.23183,0.15949,0.23702,0.18894,0.24392,0.29246,0.22599,0.13627,0.00196,0
65 to 69,0,0,0,0.00291,0.03323,0.06023,0.06175,0.04505,0.05292,0.05752,0.04065,0.04487,0.05936,0.02148,0.00066,4.00E-04
70 to 74,0,0,0,3.00E-05,0.00115,0.00097,4.00E-04,0.00086,0.00097,0.00098,0.00105,0.00056,0.00062,0.00097,2.00E-05,0
75+,0,0,0,0,0.00032,0.00029,0.00034,0.00057,0.00123,0.00055,9.00E-04,0.00057,0.00111,0.00046,3.00E-05,0
