Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0118,0.04674,0.04958,0.02651,0.05143,0.03254,0.04183,0.03265,0.02783,0.00872,0.0064,0.00025,0
20 to 24,0,0,0,0.06935,0.66347,0.76201,0.52234,0.42147,0.50256,0.35223,0.30596,0.26148,0.24022,0.06897,0.00125,0.00348
25 to 29,0,0,0,0.04813,0.76738,1.54863,1.03937,0.94958,0.95143,0.73549,0.7733,0.58044,0.51673,0.21342,0.00196,0.00433
30 to 34,0,0,0,0.04439,0.63361,1.09628,1.34561,1.00594,1.11017,0.93291,0.89176,0.7984,0.56312,0.19472,0.00327,0.0043
35 to 39,0,0,0,0.04014,0.67905,1.04111,1.14786,1.35209,1.15563,0.99765,0.90326,0.73224,0.64733,0.07636,0.00359,0.00751
40 to 44,0,0,0,0.0453,0.51939,0.97438,1.04211,1.33257,1.4343,1.04561,1.23909,0.94833,0.70908,0.17418,0.0032,0.00249
45 to 49,0,0,0,0.03673,0.42778,0.70252,0.87494,0.94831,1.18513,1.04943,1.22909,0.7693,0.71202,0.15445,0.00274,0.00091
50 to 54,0,0,0,0.02294,0.34736,0.61413,0.56126,0.73431,0.90587,0.71888,0.99303,0.7585,0.57856,0.1881,0.00177,0.00089
55 to 59,0,0,0,0.0134,0.19652,0.34938,0.40324,0.35979,0.38699,0.45043,0.59322,0.58443,0.54991,0.12483,0.0036,0
60 to 64,0,0,0,0.00702,0.14173,0.22814,0.21134,0.14569,0.21641,0.17726,0.22107,0.26451,0.20972,0.09892,0.00189,0
65 to 69,0,0,0,0.00235,0.0216,0.04345,0.04404,0.03219,0.0378,0.04221,0.02882,0.03175,0.04309,0.0122,0.00049,3.00E-04
70 to 74,0,0,0,3.00E-05,0.00099,0.00093,0.00038,0.00081,0.00092,0.00096,0.00098,0.00053,6.00E-04,0.00073,2.00E-05,0
75+,0,0,0,0,0.00028,0.00028,0.00032,0.00054,0.00116,0.00054,0.00085,0.00053,0.00107,0.00035,3.00E-05,0
