Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.07137,0.08349,0.10199,0.05763,0.11564,0.07241,0.09339,0.07653,0.06047,0.02026,0.02181,0.00061,0
20 to 24,0,0,0,0.12387,0.35001,0.46293,0.3354,0.27991,0.33031,0.23228,0.21181,0.16782,0.16479,0.06938,0.00091,0.00253
25 to 29,0,0,0,0.09901,0.46619,1.0834,0.76854,0.72624,0.72011,0.55854,0.61648,0.42901,0.40819,0.24724,0.00164,0.00362
30 to 34,0,0,0,0.09651,0.40684,0.81062,1.05165,0.81315,0.88811,0.74881,0.7514,0.6237,0.47017,0.23841,0.00289,0.0038
35 to 39,0,0,0,0.09026,0.45098,0.79624,0.92787,1.13045,0.95619,0.82825,0.7872,0.59165,0.55903,0.0967,0.00328,0.00687
40 to 44,0,0,0,0.10081,0.34137,0.73748,0.83367,1.10259,1.17447,0.85907,1.06869,0.7583,0.60601,0.2183,0.00289,0.00225
45 to 49,0,0,0,0.082,0.2821,0.5335,0.70228,0.78728,0.9737,0.8651,1.06362,0.61721,0.61056,0.19422,0.00248,0.00083
50 to 54,0,0,0,0.05376,0.24047,0.48958,0.47292,0.63996,0.7813,0.6221,0.9021,0.63883,0.5208,0.24831,0.00169,0.00085
55 to 59,0,0,0,0.02912,0.12613,0.25823,0.31501,0.29071,0.30945,0.36138,0.49963,0.45635,0.45894,0.15277,0.00318,0
60 to 64,0,0,0,0.0163,0.09722,0.18022,0.17645,0.12581,0.18495,0.152,0.199,0.22076,0.18706,0.1294,0.00179,0
65 to 69,0,0,0,0.008,0.02172,0.05033,0.05392,0.04077,0.04737,0.05308,0.03804,0.03886,0.05637,0.0234,0.00068,0.00042
70 to 74,0,0,0,7.00E-05,0.00072,0.00078,0.00033,0.00074,0.00083,0.00087,0.00094,0.00047,0.00056,0.00101,2.00E-05,0
75+,0,0,0,0,2.00E-04,0.00023,0.00028,0.00049,0.00105,0.00049,0.00081,0.00047,0.00101,0.00048,3.00E-05,0
