Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.3054,0.19403,0.22511,0.12344,0.25673,0.15798,0.20696,0.17181,0.14885,0.04996,0.06892,0.00127,0
20 to 24,0,0,0,0.28788,0.4418,0.55498,0.39019,0.3375,0.3914,0.27957,0.25828,0.22437,0.22076,0.11909,0.00102,0.00284
25 to 29,0,0,0,0.21854,0.55889,1.23361,0.84918,0.83167,0.81044,0.63849,0.71398,0.54475,0.51937,0.40307,0.00175,0.00386
30 to 34,0,0,0,0.20672,0.4733,0.89567,1.12758,0.90363,0.96992,0.83065,0.84446,0.76852,0.58052,0.37717,0.003,0.00394
35 to 39,0,0,0,0.20036,0.54376,0.91184,1.03111,1.302,1.08232,0.95224,0.91693,0.75558,0.71537,0.15856,0.00352,0.00737
40 to 44,0,0,0,0.21993,0.40451,0.83,0.91046,1.24803,1.30649,0.97066,1.22337,0.95172,0.76213,0.35176,0.00305,0.00238
45 to 49,0,0,0,0.18172,0.33953,0.60987,0.77903,0.90514,1.10018,0.99284,1.2367,0.78683,0.77993,0.31788,0.00266,0.00089
50 to 54,0,0,0,0.1207,0.29323,0.56701,0.53149,0.74543,0.89437,0.72334,1.06268,0.82508,0.67401,0.41176,0.00183,0.00092
55 to 59,0,0,0,0.07169,0.16863,0.32789,0.38815,0.37125,0.38838,0.46069,0.64529,0.64621,0.6512,0.27775,0.00379,0
60 to 64,0,0,0,0.0402,0.13024,0.22931,0.21787,0.161,0.2326,0.19417,0.25755,0.31324,0.26597,0.23574,0.00213,0
65 to 69,0,0,0,0.02527,0.03729,0.08205,0.08531,0.06684,0.07633,0.08688,0.06309,0.07065,0.10269,0.05462,0.00104,0.00064
70 to 74,0,0,0,0.00014,0.00081,0.00083,0.00034,8.00E-04,0.00088,0.00093,0.00102,0.00056,0.00067,0.00155,2.00E-05,0
75+,0,0,0,0,0.00023,0.00025,0.00029,0.00053,0.00111,0.00052,0.00087,0.00056,0.00121,0.00074,3.00E-05,0
