Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01512,0.03156,0.04933,0.02753,0.05336,0.03115,0.03927,0.02916,0.02034,0.0037,0.00123,0.00028,0
20 to 24,0,0,0,0.04682,0.23606,0.39953,0.28592,0.23046,0.25359,0.17428,0.144,0.10072,0.05374,0.007,0.00075,0.00207
25 to 29,0,0,0,0.04789,0.40235,1.19655,0.83839,0.76516,0.70746,0.53627,0.53634,0.32947,0.17036,0.03194,0.00172,0.0038
30 to 34,0,0,0,0.04611,0.34682,0.8843,1.13315,0.84623,0.86181,0.71013,0.6457,0.47312,0.19383,0.03042,0.003,0.00395
35 to 39,0,0,0,0.04164,0.3713,0.83892,0.96561,1.13622,0.89616,0.75861,0.65335,0.43347,0.22258,0.01192,0.00329,0.00689
40 to 44,0,0,0,0.04337,0.26208,0.72453,0.80898,1.03337,1.0264,0.7337,0.82707,0.51804,0.22499,0.02509,0.0027,0.00211
45 to 49,0,0,0,0.03448,0.21165,0.51222,0.666,0.72109,0.8316,0.72206,0.80444,0.41207,0.22153,0.02181,0.00227,0.00076
50 to 54,0,0,0,0.02048,0.16348,0.42594,0.4064,0.53114,0.60465,0.47051,0.61825,0.38648,0.17123,0.02527,0.0014,7.00E-04
55 to 59,0,0,0,0.0098,0.07569,0.19831,0.23896,0.21298,0.2114,0.24127,0.30226,0.24371,0.13319,0.01372,0.00233,0
60 to 64,0,0,0,0.00298,0.03171,0.07522,0.07274,0.05009,0.06867,0.05515,0.06543,0.06407,0.0295,0.00632,0.00071,0
65 to 69,0,0,0,0.00045,0.00219,0.0065,0.00688,0.00502,0.00544,0.00596,0.00387,0.00349,0.00275,0.00035,8.00E-05,5.00E-05
70 to 74,0,0,0,3.00E-05,0.00059,0.00082,0.00034,0.00075,0.00078,0.00079,0.00078,0.00034,0.00022,0.00012,2.00E-05,0
75+,0,0,0,0,0.00017,0.00024,0.00029,0.00049,0.00098,0.00045,0.00067,0.00034,4.00E-04,6.00E-05,3.00E-05,0
