Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.24061,0.19194,0.1906,0.10479,0.20927,0.13124,0.16872,0.13426,0.11585,0.03493,0.04111,0.00113,0
20 to 24,0,0,0,0.28478,0.54875,0.58999,0.41592,0.34542,0.40825,0.28618,0.25343,0.21925,0.19376,0.08921,0.00114,0.00316
25 to 29,0,0,0,0.18503,0.59415,1.12246,0.77475,0.72854,0.72351,0.55941,0.59961,0.45562,0.39016,0.25842,0.00167,0.00368
30 to 34,0,0,0,0.17549,0.50451,0.81717,1.03152,0.79371,0.86822,0.72973,0.71111,0.64451,0.43727,0.24246,0.00287,0.00376
35 to 39,0,0,0,0.16332,0.55653,0.79877,0.90569,1.09806,0.93023,0.80321,0.74137,0.60842,0.51738,0.09787,0.00323,0.00677
40 to 44,0,0,0,0.1827,0.42192,0.74097,0.81499,1.07265,1.14435,0.83439,1.00803,0.781,0.56173,0.22126,0.00285,0.00222
45 to 49,0,0,0,0.14815,0.34756,0.53433,0.68438,0.76348,0.94573,0.83759,1.00007,0.63368,0.56416,0.19624,0.00244,0.00082
50 to 54,0,0,0,0.09432,0.28771,0.47619,0.44756,0.6027,0.73695,0.58494,0.82372,0.63694,0.46733,0.24365,0.00161,0.00081
55 to 59,0,0,0,0.05579,0.16478,0.27425,0.32552,0.29895,0.31871,0.37103,0.49815,0.49682,0.44968,0.16369,0.00332,0
60 to 64,0,0,0,0.0281,0.11431,0.17226,0.16411,0.11644,0.17144,0.14045,0.17857,0.2163,0.16496,0.12478,0.00168,0
65 to 69,0,0,0,0.01508,0.02793,0.0526,0.05484,0.04126,0.04801,0.05363,0.03733,0.04163,0.05436,0.02468,7.00E-04,0.00043
70 to 74,0,0,0,0.00012,9.00E-04,0.00079,0.00033,0.00073,0.00082,0.00085,9.00E-04,0.00049,0.00053,0.00104,2.00E-05,0
75+,0,0,0,0,0.00025,0.00024,0.00028,0.00048,0.00104,0.00048,0.00077,0.00049,0.00095,5.00E-04,3.00E-05,0
