Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.11811,0.13875,0.14261,0.07706,0.15366,0.09696,0.12521,0.10017,0.08125,0.02245,0.01404,0.00079,0
20 to 24,0,0,0,0.20586,0.58415,0.65007,0.45041,0.37352,0.44418,0.31275,0.27845,0.22645,0.18344,0.04487,0.00118,0.00326
25 to 29,0,0,0,0.13844,0.65465,1.28011,0.86841,0.81543,0.81479,0.63278,0.6819,0.48708,0.38235,0.13452,0.00178,0.00393
30 to 34,0,0,0,0.12905,0.54635,0.91596,1.13639,0.87313,0.96098,0.81127,0.79483,0.67719,0.42117,0.12405,0.00301,0.00395
35 to 39,0,0,0,0.11993,0.6018,0.89403,0.99631,1.20618,1.02812,0.89167,0.82745,0.63834,0.4976,0.05,0.00339,0.00709
40 to 44,0,0,0,0.13498,0.45905,0.83445,0.90207,1.18553,1.27257,0.93199,1.132,0.82446,0.54358,0.11374,0.00301,0.00235
45 to 49,0,0,0,0.10994,0.37983,0.6044,0.76086,0.84757,1.05636,0.93971,1.12804,0.67191,0.54835,0.10132,0.00259,0.00086
50 to 54,0,0,0,0.07037,0.31612,0.54154,0.50025,0.67268,0.82758,0.65979,0.93413,0.679,0.45668,0.12648,0.00172,0.00086
55 to 59,0,0,0,0.03913,0.17019,0.29318,0.34203,0.31365,0.33645,0.39341,0.53104,0.49787,0.41308,0.07987,0.00333,0
60 to 64,0,0,0,0.01807,0.10823,0.16881,0.15806,0.11199,0.1659,0.13651,0.1745,0.1987,0.13891,0.05581,0.00154,0
65 to 69,0,0,0,0.00515,0.01405,0.02738,0.02806,0.02108,0.02468,0.02769,0.01938,0.02032,0.02431,0.00586,0.00034,0.00021
70 to 74,0,0,0,9.00E-05,0.00093,0.00085,0.00035,0.00077,0.00087,9.00E-04,0.00095,0.00049,0.00049,0.00051,2.00E-05,0
75+,0,0,0,0,0.00026,0.00025,0.00029,0.00051,0.00109,0.00051,0.00082,0.00049,0.00087,0.00024,3.00E-05,0
