Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00242,0.01121,0.02089,0.01183,0.02383,0.01502,0.01882,0.01429,0.01015,0.00196,0.00036,0.00011,0
20 to 24,0,0,0,0.01663,0.18582,0.37503,0.27235,0.22809,0.27102,0.18517,0.15643,0.11144,0.06302,0.00448,0.00066,0.00184
25 to 29,0,0,0,0.02028,0.37767,1.33929,0.95228,0.90302,0.9016,0.67944,0.69473,0.4347,0.23821,0.02437,0.00182,0.00402
30 to 34,0,0,0,0.01981,0.33036,1.00442,1.3061,1.01344,1.11453,0.91302,0.84875,0.63345,0.27502,0.02356,0.00322,0.00424
35 to 39,0,0,0,0.0186,0.36748,0.99006,1.15642,1.41384,1.20418,1.01342,0.89232,0.603,0.32814,0.00959,0.00367,0.00768
40 to 44,0,0,0,0.02091,0.2801,0.92335,1.04621,1.38855,1.48931,1.0584,1.21978,0.7782,0.35818,0.0218,0.00326,0.00254
45 to 49,0,0,0,0.01653,0.22489,0.64898,0.85628,0.96329,1.19964,1.03555,1.1795,0.61541,0.35062,0.01884,0.00272,0.00091
50 to 54,0,0,0,0.01004,0.17759,0.55173,0.53419,0.72541,0.89176,0.68988,0.92678,0.5901,0.27707,0.02232,0.00171,0.00086
55 to 59,0,0,0,0.00489,0.08375,0.26165,0.31993,0.29628,0.31757,0.36033,0.46151,0.37902,0.21953,0.01234,0.0029,0
60 to 64,0,0,0,0.00158,0.03718,0.10517,0.10321,0.07385,0.10932,0.08729,0.10587,0.1056,0.05153,0.00602,0.00094,0
65 to 69,0,0,0,0.00013,0.0014,0.00496,0.00533,0.00404,0.00473,0.00515,0.00342,0.00314,0.00262,0.00018,6.00E-05,4.00E-05
70 to 74,0,0,0,1.00E-05,0.00052,0.00087,0.00037,0.00083,0.00094,0.00095,0.00095,0.00043,3.00E-04,9.00E-05,2.00E-05,0
75+,0,0,0,0,0.00015,0.00026,0.00032,0.00055,0.00118,0.00053,0.00082,0.00043,0.00053,4.00E-05,3.00E-05,0
