Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.10149,0.07771,0.08697,0.05038,0.102,0.06209,0.07865,0.0574,0.04589,0.01124,0.00976,0.00073,0
20 to 24,0,0,0,0.1153,0.21327,0.25841,0.19194,0.16161,0.18542,0.12806,0.10399,0.08338,0.05984,0.02033,0.00071,0.00197
25 to 29,0,0,0,0.08443,0.26023,0.55403,0.40293,0.38412,0.37032,0.2821,0.27729,0.19525,0.1358,0.06638,0.00117,0.00259
30 to 34,0,0,0,0.08437,0.23283,0.42499,0.56526,0.44094,0.46823,0.38774,0.3465,0.29103,0.16037,0.06562,0.00212,0.00279
35 to 39,0,0,0,0.0796,0.26037,0.42114,0.50315,0.61842,0.50859,0.43267,0.36622,0.27851,0.19236,0.02685,0.00243,0.00508
40 to 44,0,0,0,0.08644,0.19162,0.37925,0.43953,0.58645,0.60737,0.43632,0.48339,0.34706,0.20275,0.05893,0.00208,0.00162
45 to 49,0,0,0,0.06906,0.15553,0.26945,0.36365,0.41126,0.49455,0.43154,0.4725,0.27744,0.20062,0.0515,0.00175,0.00059
50 to 54,0,0,0,0.04032,0.11806,0.22021,0.21808,0.29772,0.3534,0.27636,0.3569,0.25574,0.1524,0.05864,0.00106,0.00053
55 to 59,0,0,0,0.0221,0.06266,0.11753,0.14699,0.13685,0.14163,0.16245,0.20001,0.18485,0.13589,0.0365,0.00203,0
60 to 64,0,0,0,0.00904,0.03531,0.05996,0.06019,0.04329,0.06188,0.04995,0.05823,0.06537,0.04049,0.0226,0.00083,0
65 to 69,0,0,0,0.00358,0.00637,0.01351,0.01484,0.01132,0.01279,0.01407,0.00898,0.00928,0.00985,0.0033,0.00026,0.00016
70 to 74,0,0,0,8.00E-05,0.00056,0.00056,0.00024,0.00055,6.00E-04,0.00061,0.00059,3.00E-04,0.00026,0.00038,2.00E-05,0
75+,0,0,0,0,0.00016,0.00017,0.00021,0.00036,0.00076,0.00035,0.00051,3.00E-04,0.00047,0.00018,3.00E-05,0
