Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.03258,0.0599,0.07711,0.04238,0.08502,0.05356,0.06877,0.05453,0.04483,0.01141,0.00922,0.00042,0
20 to 24,0,0,0,0.08887,0.39462,0.55007,0.3876,0.32343,0.38397,0.26883,0.2372,0.19552,0.14592,0.04609,0.00097,0.00268
25 to 29,0,0,0,0.07486,0.55395,1.35678,0.93606,0.88439,0.88223,0.68128,0.72761,0.52676,0.38095,0.17311,0.00183,0.00405
30 to 34,0,0,0,0.07097,0.47017,0.98731,1.24572,0.96306,1.0582,0.88829,0.86251,0.7448,0.42675,0.16235,0.00315,0.00414
35 to 39,0,0,0,0.06636,0.52109,0.96964,1.09893,1.33864,1.13913,0.98237,0.90346,0.70641,0.50732,0.06584,0.00357,0.00747
40 to 44,0,0,0,0.07456,0.39682,0.90351,0.99332,1.31354,1.40763,1.02508,1.23394,0.91087,0.55328,0.14952,0.00317,0.00247
45 to 49,0,0,0,0.06039,0.32648,0.65073,0.83309,0.93378,1.16187,1.02774,1.22268,0.73813,0.55498,0.13244,0.00271,9.00E-04
50 to 54,0,0,0,0.03831,0.26929,0.57784,0.54285,0.73448,0.90211,0.71514,1.00345,0.73926,0.45807,0.16385,0.00178,0.00089
55 to 59,0,0,0,0.02159,0.14694,0.31706,0.37617,0.3471,0.37171,0.43218,0.57817,0.54939,0.41994,0.10488,0.00349,0
60 to 64,0,0,0,0.00918,0.08609,0.1682,0.16016,0.11417,0.16886,0.13816,0.17504,0.202,0.1301,0.06752,0.00149,0
65 to 69,0,0,0,0.00338,0.01443,0.03524,0.03672,0.02776,0.03245,0.0362,0.0251,0.02667,0.02941,0.00916,0.00043,0.00026
70 to 74,0,0,0,5.00E-05,0.00076,0.00087,0.00036,0.00081,0.00091,0.00095,0.00099,0.00051,0.00047,0.00063,2.00E-05,0
75+,0,0,0,0,0.00022,0.00026,0.00031,0.00053,0.00115,0.00053,0.00085,0.00052,0.00085,3.00E-04,3.00E-05,0
