Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.09359,0.1362,0.12884,0.06493,0.12652,0.07893,0.10125,0.07231,0.05352,0.0157,0.01321,7.00E-04,0
20 to 24,0,0,0,0.20208,0.71036,0.72755,0.47012,0.38098,0.44791,0.31331,0.24898,0.1848,0.15887,0.05228,0.0013,0.0036
25 to 29,0,0,0,0.12507,0.73269,1.31858,0.83421,0.76547,0.75619,0.58342,0.56117,0.36583,0.30475,0.14426,0.00181,0.00399
30 to 34,0,0,0,0.10873,0.57026,0.87989,1.01806,0.76439,0.83175,0.69758,0.61002,0.47433,0.31306,0.12406,0.00285,0.00374
35 to 39,0,0,0,0.09874,0.61382,0.83925,0.87223,1.03189,0.86958,0.74924,0.62058,0.43693,0.36144,0.04886,0.00313,0.00656
40 to 44,0,0,0,0.10988,0.46291,0.77443,0.78076,1.00272,1.06412,0.77423,0.83936,0.55792,0.39036,0.1099,0.00275,0.00215
45 to 49,0,0,0,0.08891,0.38051,0.55726,0.65423,0.71218,0.87754,0.77553,0.83095,0.45171,0.39121,0.09726,0.00235,0.00078
50 to 54,0,0,0,0.0508,0.28267,0.44567,0.38394,0.50451,0.61364,0.48602,0.61419,0.40744,0.29081,0.10836,0.00139,7.00E-04
55 to 59,0,0,0,0.02578,0.13889,0.2202,0.23957,0.21468,0.22768,0.26448,0.31866,0.27265,0.24007,0.06245,0.00246,0
60 to 64,0,0,0,0.01263,0.09373,0.13455,0.11749,0.08134,0.11914,0.09739,0.11112,0.11547,0.08567,0.04631,0.00121,0
65 to 69,0,0,0,0.00484,0.01637,0.02937,0.02806,0.0206,0.02385,0.02658,0.0166,0.01589,0.02018,0.00655,0.00036,0.00022
70 to 74,0,0,0,8.00E-05,0.00102,0.00086,0.00033,0.00071,0.00079,0.00082,0.00077,0.00036,0.00038,0.00054,2.00E-05,0
75+,0,0,0,0,0.00029,0.00026,0.00028,0.00047,0.001,0.00046,0.00066,0.00036,0.00069,0.00026,3.00E-05,0
