Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.03115,0.06614,0.07793,0.04033,0.07997,0.04902,0.06111,0.04695,0.03703,0.0077,0.00399,0.00041,0
20 to 24,0,0,0,0.09813,0.50333,0.64216,0.42615,0.35137,0.40593,0.27591,0.23592,0.18657,0.11369,0.02306,0.00109,0.00303
25 to 29,0,0,0,0.07565,0.64669,1.44973,0.94195,0.87939,0.85367,0.63999,0.66236,0.46007,0.27167,0.07928,0.00189,0.00419
30 to 34,0,0,0,0.06755,0.51692,0.99353,1.18057,0.90186,0.96432,0.78588,0.73945,0.61263,0.28661,0.07002,0.00307,0.00403
35 to 39,0,0,0,0.06241,0.5661,0.96416,1.0291,1.2387,1.02576,0.85879,0.76537,0.57416,0.33668,0.02806,0.00343,0.00719
40 to 44,0,0,0,0.06824,0.41952,0.87427,0.90521,1.18281,1.23347,0.87205,1.01724,0.72044,0.35731,0.06201,0.00296,0.00231
45 to 49,0,0,0,0.05366,0.33509,0.6113,0.73704,0.81631,0.98842,0.8488,0.97856,0.56678,0.34796,0.05332,0.00246,0.00082
50 to 54,0,0,0,0.03298,0.26784,0.52602,0.4654,0.62221,0.74368,0.57235,0.77824,0.55008,0.27831,0.06393,0.00157,0.00079
55 to 59,0,0,0,0.01784,0.14022,0.27692,0.30942,0.28211,0.294,0.33186,0.43022,0.39221,0.24479,0.03926,0.00295,0
60 to 64,0,0,0,0.00619,0.06708,0.11995,0.10756,0.07577,0.10905,0.08662,0.10635,0.11775,0.06192,0.02064,0.00103,0
65 to 69,0,0,0,0.00146,0.00722,0.01614,0.01584,0.01183,0.01346,0.01457,0.00979,0.00999,0.00899,0.0018,0.00019,0.00012
70 to 74,0,0,0,4.00E-05,0.00086,9.00E-04,0.00035,0.00078,0.00085,0.00086,0.00087,0.00043,0.00032,0.00028,2.00E-05,0
75+,0,0,0,0,0.00024,0.00027,3.00E-04,0.00051,0.00108,0.00048,0.00075,0.00044,0.00058,0.00013,3.00E-05,0
